LPT nnnnn.nnnn
        YYYYMMDDHH _A_[km2] cen_lat.__ cen_lon.__ Nobj
LPT     0.0100
        2000072906  1035670      24.31     131.44  1
        2000072909  1062956      24.33     131.63  1
        2000072912  1061483      24.34     131.76  1
        2000072915  1071403      24.41     131.75  1
        2000072918  1176258      24.54     131.63  1
        2000072921  1167609      24.65     131.44  1
        2000073000  1127328      24.76     131.14  1
        2000073003  1156573      24.93     130.69  1
        2000073006  1232073      25.28     130.19  1
        2000073009  1273115      25.55     129.80  1
        2000073012  1308083      25.86     129.22  1
        2000073015  1353704      26.11     128.77  1
        2000073018  1349407      26.24     128.58  1
        2000073021  1350868      26.41     128.36  1
        2000073100  1363955      26.59     128.14  1
        2000073103  1343028      26.73     127.98  1
        2000073106  1354070      26.78     127.90  1
        2000073109  1373167      26.80     127.79  1
        2000073112  1382868      26.79     127.71  1
        2000073115  1366928      26.74     127.61  1
        2000073118  1305543      26.75     127.57  1
        2000073121  1286909      26.76     127.45  1
        2000080100  1290798      26.72     127.33  1
        2000080103  1284226      26.69     127.26  1
        2000080106  1242674      26.71     127.27  1
        2000080109  1190015      26.67     127.26  1
        2000080112  1083318      26.65     127.50  1
        2000080115  1036927      26.59     127.62  1
        2000080118   967505      26.64     127.78  1
        2000080121   785378      26.65     127.81  1
        2000080200   736416      26.65     127.88  1
        2000080203   675156      26.51     127.90  1
        2000080206   569093      26.31     127.96  1
        2000080209   377505      26.06     128.01  1
LPT     5.0100
        2000080506   343210      15.91      96.52  1
        2000080509  1127207      17.53      98.99  1
        2000080512  1352815      17.36      98.43  1
        2000080515  1521290      17.28      98.13  1
        2000080518  1858319      17.20      98.11  1
        2000080521  1992289      16.88      97.44  1
        2000080600  2165155      16.85      97.18  1
        2000080603  2267334      16.69      96.68  1
        2000080606  2484657      16.43      96.07  1
        2000080609  2822150      16.37      95.89  1
        2000080612  2863907      16.35      95.52  1
        2000080615  2899816      16.26      95.32  1
        2000080618  3035273      16.15      95.09  1
        2000080621  3107643      15.90      94.66  1
        2000080700  3250475      15.70      94.40  1
        2000080703  3310665      15.39      93.93  1
        2000080706  3361332      15.07      93.42  1
        2000080709  5346456      12.52      89.11  1
        2000080712  5914331      11.87      88.99  1
        2000080715  6229070      11.26      89.04  1
        2000080718  6911009      10.79      88.90  1
        2000080721  7410430      10.25      88.84  1
        2000080800  7743642       9.71      88.71  1
        2000080803  7915803       9.43      88.42  1
        2000080806  8214225       9.11      88.33  1
        2000080809  8659994       9.04      88.39  1
        2000080812  8645551       8.90      88.35  1
        2000080815  8594284       8.62      88.39  1
        2000080818  8525550       8.46      88.61  1
        2000080821  7729314       7.95      90.26  1
        2000080900  8014189       7.98      90.15  1
        2000080903  8286219       8.01      89.86  1
        2000080906  9117437       8.24      88.86  1
        2000080909  9366573       8.27      88.92  1
        2000080912  9510429       8.31      88.75  1
        2000080915  9592182       8.21      88.65  1
        2000080918  9857691       8.05      88.54  1
        2000080921  9765103       7.72      88.70  1
        2000081000  9771611       7.41      88.75  1
        2000081003  9847915       7.08      88.67  1
        2000081006  9985783       6.77      88.61  1
        2000081009 10346239       6.87      88.65  1
        2000081012 10339117       6.70      88.50  1
        2000081015 10137152       6.36      88.33  1
        2000081018 10006757       5.99      88.23  1
        2000081021  9666861       5.41      88.21  1
        2000081100  9355221       4.96      88.25  1
        2000081103  9036067       4.55      88.24  1
        2000081106  8844314       4.29      88.25  1
        2000081109  8707776       4.44      88.19  1
        2000081112  8094182       3.64      88.20  1
        2000081115  5284447      -3.24      90.24  1
        2000081118  5050291      -3.70      90.49  1
        2000081121  4966017      -3.90      90.68  1
        2000081200  4826305      -4.11      90.83  1
        2000081203  4641614      -4.39      90.97  1
        2000081206  4515464      -4.58      91.09  1
        2000081209  4374290      -4.72      91.23  1
        2000081212  4228080      -4.90      91.26  1
        2000081215  4099949      -5.00      91.36  1
        2000081218  3943204      -5.15      91.49  1
        2000081221  3720308      -5.11      91.55  1
        2000081300  3490543      -4.95      91.63  1
        2000081303  3215029      -5.00      91.69  1
        2000081306  2933044      -4.97      91.74  1
        2000081309  2592346      -4.85      91.87  1
        2000081312  2165645      -4.92      91.87  1
        2000081315  1665876      -5.01      92.02  1
        2000081318  1247823      -4.77      92.46  1
        2000081321   609307      -2.89      94.19  1
LPT     6.0100
        2000080621   421890      15.57     161.62  1
        2000080700   578765      15.32     161.44  1
        2000080703   697332      15.04     161.33  1
        2000080706   831915      14.93     161.14  1
        2000080709   925653      14.81     160.95  1
        2000080712  1052012      14.59     160.72  1
        2000080715  1199635      14.35     160.27  1
        2000080718  1333237      14.12     159.92  1
        2000080721  1457491      13.86     159.28  1
        2000080800  1617046      13.40     158.36  1
        2000080803  1800684      12.66     157.28  1
        2000080806  1951271      12.00     156.29  1
        2000080809  2121501      11.58     155.50  1
        2000080812  2327393      11.28     154.98  1
        2000080815  2632493      10.88     154.09  1
        2000080818  2782802      10.52     153.21  1
        2000080821  2906361      10.31     152.33  1
        2000080900  2996713      10.19     151.58  1
        2000080903  3203205      10.02     150.82  1
        2000080906  3348020      10.05     150.22  1
        2000080909  3479258      10.21     149.70  1
        2000080912  3638600      10.42     149.29  1
        2000080915  3792308      10.60     148.68  1
        2000080918  4025824      10.84     148.02  1
        2000080921  4147704      11.04     147.46  1
        2000081000  4275666      11.22     146.94  1
        2000081003  4455530      11.28     146.45  1
        2000081006  4549592      11.42     146.05  1
        2000081009  4658147      11.58     145.62  1
        2000081012  4814665      11.73     145.24  1
        2000081015  4909243      11.97     144.80  1
        2000081018  4965110      12.33     144.28  1
        2000081021  5020877      12.63     143.79  1
        2000081100  5091323      12.96     143.33  1
        2000081103  5120259      13.25     142.89  1
        2000081106  5069622      13.57     142.43  1
        2000081109  5025440      13.89     142.07  1
        2000081112  5041310      14.09     141.71  1
        2000081115  5057807      14.23     141.50  1
        2000081118  4969027      14.55     141.22  1
        2000081121  4923497      14.71     141.11  1
        2000081200  4898901      14.85     140.92  1
        2000081203  4929243      14.91     140.82  1
        2000081206  4905656      15.07     140.65  1
        2000081209  4882456      15.07     140.43  1
        2000081212  4858633      15.00     140.08  1
        2000081215  4888504      15.00     139.75  1
        2000081218  4846034      15.05     139.60  1
        2000081221  4696869      15.16     139.06  1
        2000081300  5056087      14.26     140.26  1
        2000081303  5249341      13.69     140.88  1
        2000081306  5130597      13.54     141.29  1
        2000081309  1259856       4.76     152.12  1
        2000081312  1376492       4.46     151.76  1
        2000081315  1564168       4.08     151.11  1
        2000081318  2735171       4.25     145.18  1
        2000081321  2910760       3.53     145.56  1
        2000081400  2979853       3.03     146.01  1
        2000081403  3227051       2.62     146.08  1
        2000081406  3520198       2.26     146.07  1
        2000081409  3792303       1.99     146.35  1
        2000081412  4067551       1.74     146.30  1
        2000081415  4506674       1.55     146.19  1
        2000081418  4964819       1.32     146.07  1
        2000081421  5388265       1.07     145.98  1
        2000081500  5742329       0.77     146.01  1
        2000081503  6197937       0.42     146.27  1
        2000081506  6459649       0.20     146.10  1
        2000081509  6686787       0.06     145.87  1
        2000081512  6997588      -0.16     145.94  1
        2000081515  7186078      -0.31     145.89  1
        2000081518  7449041      -0.29     145.65  1
        2000081521  7473209      -0.22     145.08  1
        2000081600  7443075      -0.10     144.69  1
        2000081603  7648134       0.00     144.16  1
        2000081606  8182482       0.42     141.67  1
        2000081609  8407262       0.70     140.29  1
        2000081612  8557994       0.97     139.67  1
        2000081615  8765490       1.29     138.97  1
        2000081618  9257383       1.95     136.97  1
        2000081621  9506787       2.65     135.07  1
        2000081700  9415897       3.34     133.30  1
        2000081703  9609364       3.83     131.95  1
        2000081706  9799012       4.32     130.36  1
        2000081709  9945595       4.87     128.84  1
        2000081712 10051222       5.25     127.85  1
        2000081715 10210994       5.49     127.11  1
        2000081718 10572394       5.81     126.25  1
        2000081721 10931000       6.19     125.14  1
        2000081800 11357647       6.62     124.04  1
        2000081803 11625847       6.87     123.71  1
        2000081806 11924932       7.09     123.38  1
        2000081809 12094676       7.37     122.68  1
        2000081812 12212025       7.60     122.27  1
        2000081815 12476774       7.73     122.43  1
        2000081818 12614563       7.86     122.38  1
        2000081821 12426301       8.05     121.83  1
        2000081900 12493137       8.11     122.04  1
        2000081903 12587558       8.04     122.64  1
        2000081906 12674843       8.05     122.92  1
        2000081909 13058244       7.99     123.84  1
        2000081912 13344697       7.87     124.94  1
        2000081915 13626297       7.77     126.00  1
        2000081918 13950400       7.72     126.56  1
        2000081921 14118475       7.74     126.83  1
        2000082000 14045365       7.71     127.33  1
        2000082003 14265198       7.61     128.09  1
        2000082006 14463683       7.56     128.29  1
        2000082009 14554313       7.57     128.51  1
        2000082012 14512889       7.48     129.20  1
        2000082015 14506840       7.35     130.16  1
        2000082018 15014223       7.30     130.67  1
        2000082021 15179171       7.33     130.94  1
        2000082100 15194130       7.33     131.46  1
        2000082103 15297758       7.36     131.81  1
        2000082106 15368893       7.42     131.82  1
        2000082109 15415880       7.54     131.78  1
        2000082112 15588149       7.61     131.84  1
        2000082115 15725487       7.68     131.91  1
        2000082118 15696054       7.81     131.59  1
        2000082121 15699539       7.96     131.25  1
        2000082200 15801084       8.09     130.94  1
        2000082203 15759895       8.29     130.60  1
        2000082206 15514379       8.53     129.95  1
        2000082209 15361360       8.77     129.49  1
        2000082212 15225777       8.96     129.39  1
        2000082215 15242871       9.16     129.55  1
        2000082218 15231861       9.51     129.05  1
        2000082221 15198423       9.73     128.85  1
        2000082300 14950498       9.82     129.14  1
        2000082303 14755114      10.00     129.13  1
        2000082306 14240069      10.29     128.50  1
        2000082309 13296907      10.70     126.89  1
        2000082312 12835355      10.88     126.82  1
        2000082315 12426178      11.11     126.68  1
        2000082318  3892592       3.01     151.29  1
        2000082321  3636898       2.76     151.63  1
        2000082400  3470254       2.44     152.04  1
        2000082403  3277303       2.23     152.33  1
        2000082406  3170438       2.07     152.35  1
        2000082409  3227695       2.14     152.13  1
        2000082412  3390448       2.39     151.66  1
        2000082415  3563069       2.79     151.13  1
        2000082418  3824138       3.34     150.41  1
        2000082421  4116587       3.75     149.83  1
        2000082500  4373159       4.07     149.40  1
        2000082503  4508094       4.30     149.05  1
        2000082506  4545017       4.50     148.70  1
        2000082509  4746051       4.84     148.15  1
        2000082512  4996220       5.18     147.54  1
        2000082515  5198253       5.28     147.18  1
        2000082518  5386321       5.37     146.73  1
        2000082521  5485668       5.59     146.31  1
        2000082600  5499224       5.81     145.90  1
        2000082603  5497540       6.08     145.53  1
        2000082606  5560832       6.21     145.26  1
        2000082609  5726368       6.38     144.93  1
        2000082612  5784493       6.61     144.58  1
        2000082615  5845019       6.90     144.29  1
        2000082618  6024084       7.07     144.06  1
        2000082621  6198039       7.11     143.92  1
        2000082700  6153975       7.44     143.54  1
        2000082703  6128856       7.97     143.10  1
        2000082706  6180220       8.12     142.91  1
        2000082709  6230187       8.43     142.64  1
        2000082712  6183750       8.72     142.41  1
        2000082715  6134625       9.00     142.25  1
        2000082718  6107345       9.16     142.11  1
        2000082721  5987000       9.37     141.96  1
        2000082800  5761178       9.78     141.68  1
        2000082803  5527057      10.21     141.41  1
        2000082806  5399264      10.67     141.11  1
        2000082809  5259633      11.13     140.77  1
        2000082812  3083026      18.06     135.72  1
        2000082815  3255021      18.71     134.44  1
        2000082818  3513213      19.08     133.34  1
        2000082821  3683751      19.32     132.70  1
        2000082900  3799765      19.44     132.26  1
        2000082903  3832582      19.54     131.97  1
        2000082906  3907411      19.57     131.78  1
        2000082909  4047481      19.62     131.64  1
        2000082912  4055909      19.66     131.65  1
        2000082915  4012553      19.72     131.26  1
        2000082918  4175218      19.74     130.74  1
        2000082921  4306327      19.69     130.14  1
        2000083000  4408002      19.65     129.81  1
        2000083003  4422947      19.70     129.58  1
        2000083006  4379200      19.71     128.91  1
        2000083009  4393114      19.82     128.40  1
        2000083012  4171527      20.15     127.77  1
        2000083015  3656318      20.40     126.69  1
        2000083018  3295066      20.68     125.11  1
        2000083021  3095669      20.93     123.26  1
        2000083100  2939008      21.20     122.61  1
        2000083103  2863006      21.38     122.48  1
        2000083106  2828213      21.55     122.33  1
        2000083109  2873781      21.63     121.92  1
        2000083112  2788104      21.95     121.84  1
        2000083115  2625574      22.09     121.17  1
        2000083118  2356685      22.58     120.62  1
        2000083121  2225010      22.93     120.04  1
        2000090100  1992452      22.89     119.54  1
        2000090103  1756561      22.91     119.21  1
        2000090106  1020924      18.82     115.58  1
        2000090109  1092811      19.00     115.89  1
        2000090112  1131845      19.05     116.34  1
        2000090115  1151973      19.00     116.48  1
        2000090118  1359310      18.71     117.44  1
        2000090121  1436134      18.18     118.93  1
        2000090200  1560245      17.73     120.54  1
        2000090203  1679691      17.44     121.50  1
        2000090206  1897061      17.18     122.21  1
        2000090209  2146201      17.02     122.60  1
        2000090212  2317297      16.88     122.85  1
        2000090215  2425705      16.76     122.85  1
        2000090218  2657051      16.61     122.81  1
        2000090221  2782692      16.55     122.75  1
        2000090300  2761591      16.42     122.98  1
        2000090303  2799406      16.35     123.00  1
        2000090306  2889096      16.33     122.88  1
        2000090309  6543908      18.50     108.04  1
        2000090312  6530429      18.49     108.12  1
        2000090315  6344529      18.42     108.35  2
        2000090318  6351645      18.41     108.45  2
        2000090321  6518073      18.47     108.32  2
        2000090400  6200718      18.22     108.98  2
        2000090403  6147232      18.25     108.82  1
        2000090406  6086880      18.25     108.93  1
        2000090409  6094216      18.27     108.86  1
        2000090412  5944222      18.19     109.05  1
        2000090415  5856146      18.30     108.60  1
        2000090418  5806442      18.32     108.70  1
        2000090421  5772705      18.33     108.54  1
        2000090500  5531625      18.13     108.97  1
        2000090503  5538927      18.13     108.74  1
        2000090506  5574473      18.11     108.83  1
        2000090509  5539273      18.23     108.76  1
        2000090512  5229929      18.18     108.71  1
        2000090515  5008662      18.32     108.27  1
        2000090518  4916883      18.42     108.38  1
        2000090521  4578914      18.43     108.40  1
        2000090600  3444971      18.20     107.20  1
        2000090603  3091761      18.09     107.25  1
        2000090606  1839405      16.75     114.09  1
        2000090609  1639616      16.62     114.33  1
        2000090612  1389198      16.50     114.56  1
        2000090615  1236608      16.54     114.53  1
        2000090618  1176662      16.67     114.60  1
        2000090621  1085149      16.90     114.62  1
        2000090700   969239      17.18     114.63  1
        2000090703   881525      17.49     114.69  1
        2000090706   776908      17.68     114.79  1
        2000090709   715811      17.88     114.84  1
        2000090712   666417      18.12     114.77  1
        2000090715   562476      18.28     114.71  1
        2000090718   513065      18.38     114.73  1
        2000090721   520112      18.48     114.66  1
        2000090800   495163      18.75     114.50  1
        2000090803   531734      18.97     114.35  1
        2000090806   545591      19.20     114.17  1
        2000090809   583914      19.29     113.86  1
        2000090812   479538      18.85     113.83  1
        2000090815   346470      18.53     113.90  1
        2000090818   327737      18.37     113.84  1
LPT     6.0200
        2000080621   421890      15.57     161.62  1
        2000080700   578765      15.32     161.44  1
        2000080703   697332      15.04     161.33  1
        2000080706   831915      14.93     161.14  1
        2000080709   925653      14.81     160.95  1
        2000080712  1052012      14.59     160.72  1
        2000080715  1199635      14.35     160.27  1
        2000080718  1333237      14.12     159.92  1
        2000080721  1457491      13.86     159.28  1
        2000080800  1617046      13.40     158.36  1
        2000080803  1800684      12.66     157.28  1
        2000080806  1951271      12.00     156.29  1
        2000080809  2121501      11.58     155.50  1
        2000080812  2327393      11.28     154.98  1
        2000080815  2632493      10.88     154.09  1
        2000080818  2782802      10.52     153.21  1
        2000080821  2906361      10.31     152.33  1
        2000080900  2996713      10.19     151.58  1
        2000080903  3203205      10.02     150.82  1
        2000080906  3348020      10.05     150.22  1
        2000080909  3479258      10.21     149.70  1
        2000080912  3638600      10.42     149.29  1
        2000080915  3792308      10.60     148.68  1
        2000080918  4025824      10.84     148.02  1
        2000080921  4147704      11.04     147.46  1
        2000081000  4275666      11.22     146.94  1
        2000081003  4455530      11.28     146.45  1
        2000081006  4549592      11.42     146.05  1
        2000081009  4658147      11.58     145.62  1
        2000081012  4814665      11.73     145.24  1
        2000081015  4909243      11.97     144.80  1
        2000081018  4965110      12.33     144.28  1
        2000081021  5020877      12.63     143.79  1
        2000081100  5091323      12.96     143.33  1
        2000081103  5120259      13.25     142.89  1
        2000081106  5069622      13.57     142.43  1
        2000081109  5025440      13.89     142.07  1
        2000081112  5041310      14.09     141.71  1
        2000081115  5057807      14.23     141.50  1
        2000081118  4969027      14.55     141.22  1
        2000081121  4923497      14.71     141.11  1
        2000081200  4898901      14.85     140.92  1
        2000081203  4929243      14.91     140.82  1
        2000081206  4905656      15.07     140.65  1
        2000081209  4882456      15.07     140.43  1
        2000081212  4858633      15.00     140.08  1
        2000081215  4888504      15.00     139.75  1
        2000081218  4846034      15.05     139.60  1
        2000081221  4696869      15.16     139.06  1
        2000081300  5056087      14.26     140.26  1
        2000081303  5249341      13.69     140.88  1
        2000081306  5130597      13.54     141.29  1
        2000081309  1259856       4.76     152.12  1
        2000081312  1376492       4.46     151.76  1
        2000081315  1564168       4.08     151.11  1
        2000081318  2735171       4.25     145.18  1
        2000081321  2910760       3.53     145.56  1
        2000081400  2979853       3.03     146.01  1
        2000081403  3227051       2.62     146.08  1
        2000081406  3520198       2.26     146.07  1
        2000081409  3792303       1.99     146.35  1
        2000081412  4067551       1.74     146.30  1
        2000081415  4506674       1.55     146.19  1
        2000081418  4964819       1.32     146.07  1
        2000081421  5388265       1.07     145.98  1
        2000081500  5742329       0.77     146.01  1
        2000081503  6197937       0.42     146.27  1
        2000081506  6459649       0.20     146.10  1
        2000081509  6686787       0.06     145.87  1
        2000081512  6997588      -0.16     145.94  1
        2000081515  7186078      -0.31     145.89  1
        2000081518  7449041      -0.29     145.65  1
        2000081521  7473209      -0.22     145.08  1
        2000081600  7443075      -0.10     144.69  1
        2000081603  7648134       0.00     144.16  1
        2000081606  8182482       0.42     141.67  1
        2000081609  8407262       0.70     140.29  1
        2000081612  8557994       0.97     139.67  1
        2000081615  8765490       1.29     138.97  1
        2000081618  9257383       1.95     136.97  1
        2000081621  9506787       2.65     135.07  1
        2000081700  9415897       3.34     133.30  1
        2000081703  9609364       3.83     131.95  1
        2000081706  9799012       4.32     130.36  1
        2000081709  9945595       4.87     128.84  1
        2000081712 10051222       5.25     127.85  1
        2000081715 10210994       5.49     127.11  1
        2000081718 10572394       5.81     126.25  1
        2000081721 10931000       6.19     125.14  1
        2000081800 11357647       6.62     124.04  1
        2000081803 11625847       6.87     123.71  1
        2000081806 11924932       7.09     123.38  1
        2000081809 12094676       7.37     122.68  1
        2000081812 12212025       7.60     122.27  1
        2000081815 12476774       7.73     122.43  1
        2000081818 12614563       7.86     122.38  1
        2000081821 12426301       8.05     121.83  1
        2000081900 12493137       8.11     122.04  1
        2000081903 12587558       8.04     122.64  1
        2000081906 12674843       8.05     122.92  1
        2000081909 13058244       7.99     123.84  1
        2000081912 13344697       7.87     124.94  1
        2000081915 13626297       7.77     126.00  1
        2000081918 13950400       7.72     126.56  1
        2000081921 14118475       7.74     126.83  1
        2000082000 14045365       7.71     127.33  1
        2000082003 14265198       7.61     128.09  1
        2000082006 14463683       7.56     128.29  1
        2000082009 14554313       7.57     128.51  1
        2000082012 14512889       7.48     129.20  1
        2000082015 14506840       7.35     130.16  1
        2000082018 15014223       7.30     130.67  1
        2000082021 15179171       7.33     130.94  1
        2000082100 15194130       7.33     131.46  1
        2000082103 15297758       7.36     131.81  1
        2000082106 15368893       7.42     131.82  1
        2000082109 15415880       7.54     131.78  1
        2000082112 15588149       7.61     131.84  1
        2000082115 15725487       7.68     131.91  1
        2000082118 15696054       7.81     131.59  1
        2000082121 15699539       7.96     131.25  1
        2000082200 15801084       8.09     130.94  1
        2000082203 15759895       8.29     130.60  1
        2000082206 15514379       8.53     129.95  1
        2000082209 15361360       8.77     129.49  1
        2000082212 15225777       8.96     129.39  1
        2000082215 15242871       9.16     129.55  1
        2000082218 15231861       9.51     129.05  1
        2000082221 15198423       9.73     128.85  1
        2000082300 14950498       9.82     129.14  1
        2000082303 14755114      10.00     129.13  1
        2000082306 14240069      10.29     128.50  1
        2000082309 13296907      10.70     126.89  1
        2000082312 12835355      10.88     126.82  1
        2000082315 12426178      11.11     126.68  1
        2000082318  7844576      15.38     114.55  1
        2000082321  7350945      15.82     114.49  1
        2000082400  6970196      16.21     114.38  1
        2000082403  6732835      16.53     114.15  1
        2000082406  6442912      16.86     114.14  1
        2000082409  6227209      17.23     114.13  1
        2000082412  5990254      17.59     114.16  1
        2000082415  5644534      18.00     114.32  1
        2000082418  5293956      18.55     114.35  1
        2000082421  4749904      19.42     114.78  1
        2000082500  3293040      22.54     120.26  1
        2000082503  3153028      23.49     120.47  1
        2000082506  3063172      24.32     120.62  1
        2000082509  3018377      25.11     120.75  1
        2000082512  2924239      25.88     120.89  1
        2000082515  2824665      26.54     121.02  1
        2000082518  2667785      27.29     121.20  1
        2000082521  2382061      28.42     121.49  1
        2000082600  2192667      29.45     121.78  1
        2000082603  2131952      30.06     122.05  1
        2000082606  2020419      30.78     122.37  1
        2000082609  1953320      31.30     122.61  1
        2000082612  1809444      31.87     122.99  1
        2000082615  1630583      32.57     123.49  1
        2000082618  1267710      34.67     124.89  1
        2000082621  1209406      35.02     125.24  1
        2000082700  1124572      35.18     125.50  1
        2000082703  1011146      35.34     125.75  1
        2000082706   902089      35.47     126.00  1
        2000082709   806923      35.63     126.26  1
        2000082712   703339      35.86     126.62  1
        2000082715   628210      36.03     126.90  1
        2000082718   528960      36.22     127.10  1
        2000082721   425492      36.35     127.25  1
        2000082800   285081      36.48     127.37  1
LPT     6.0300
        2000080621   421890      15.57     161.62  1
        2000080700   578765      15.32     161.44  1
        2000080703   697332      15.04     161.33  1
        2000080706   831915      14.93     161.14  1
        2000080709   925653      14.81     160.95  1
        2000080712  1052012      14.59     160.72  1
        2000080715  1199635      14.35     160.27  1
        2000080718  1333237      14.12     159.92  1
        2000080721  1457491      13.86     159.28  1
        2000080800  1617046      13.40     158.36  1
        2000080803  1800684      12.66     157.28  1
        2000080806  1951271      12.00     156.29  1
        2000080809  2121501      11.58     155.50  1
        2000080812  2327393      11.28     154.98  1
        2000080815  2632493      10.88     154.09  1
        2000080818  2782802      10.52     153.21  1
        2000080821  2906361      10.31     152.33  1
        2000080900  2996713      10.19     151.58  1
        2000080903  3203205      10.02     150.82  1
        2000080906  3348020      10.05     150.22  1
        2000080909  3479258      10.21     149.70  1
        2000080912  3638600      10.42     149.29  1
        2000080915  3792308      10.60     148.68  1
        2000080918  4025824      10.84     148.02  1
        2000080921  4147704      11.04     147.46  1
        2000081000  4275666      11.22     146.94  1
        2000081003  4455530      11.28     146.45  1
        2000081006  4549592      11.42     146.05  1
        2000081009  4658147      11.58     145.62  1
        2000081012  4814665      11.73     145.24  1
        2000081015  4909243      11.97     144.80  1
        2000081018  4965110      12.33     144.28  1
        2000081021  5020877      12.63     143.79  1
        2000081100  5091323      12.96     143.33  1
        2000081103  5120259      13.25     142.89  1
        2000081106  5069622      13.57     142.43  1
        2000081109  5025440      13.89     142.07  1
        2000081112  5041310      14.09     141.71  1
        2000081115  5057807      14.23     141.50  1
        2000081118  4969027      14.55     141.22  1
        2000081121  4923497      14.71     141.11  1
        2000081200  4898901      14.85     140.92  1
        2000081203  4929243      14.91     140.82  1
        2000081206  4905656      15.07     140.65  1
        2000081209  4882456      15.07     140.43  1
        2000081212  4858633      15.00     140.08  1
        2000081215  4888504      15.00     139.75  1
        2000081218  4846034      15.05     139.60  1
        2000081221  4696869      15.16     139.06  1
        2000081300  5056087      14.26     140.26  1
        2000081303  5249341      13.69     140.88  1
        2000081306  5130597      13.54     141.29  1
        2000081309  3615408      16.51     137.82  1
        2000081312  3247588      17.02     137.70  1
        2000081315  2861951      17.40     137.62  1
        2000081318  1354393      25.22     140.29  1
        2000081321  1038120      27.47     140.73  1
        2000081400   935649      29.41     141.64  1
        2000081403   714922      30.88     142.61  1
        2000081406   602929      31.93     143.71  1
        2000081409   563504      32.80     144.92  1
        2000081412   519031      33.41     145.94  1
        2000081415   517643      33.75     146.68  1
        2000081418   552893      34.06     147.44  1
        2000081421   673040      34.23     148.20  1
        2000081500   801415      34.35     148.85  1
        2000081503   828652      34.50     149.41  1
        2000081506   797029      34.61     149.67  1
        2000081509   795912      34.79     150.01  1
        2000081512   763817      34.84     150.32  1
        2000081515   720231      34.90     150.55  1
        2000081518   642122      35.08     151.04  1
        2000081521   578886      35.27     151.31  1
        2000081600   632241      35.46     151.41  1
        2000081603   658860      35.66     151.45  1
        2000081606   736627      35.92     151.41  1
        2000081609   801628      36.10     151.40  1
        2000081612   794659      36.24     151.48  1
        2000081615   784132      36.35     151.55  1
        2000081618   762248      36.49     151.59  1
        2000081621   734433      36.61     151.65  1
        2000081700   708144      36.78     151.71  1
        2000081703   645282      36.97     151.86  1
        2000081706   609104      37.10     151.96  1
        2000081709   592693      37.23     152.03  1
        2000081712   556684      37.37     152.14  1
        2000081715   494190      37.45     152.22  1
        2000081718   429953      37.54     152.29  1
        2000081721   379140      37.66     152.29  1
        2000081800   278429      37.94     152.25  1
LPT     6.0400
        2000082703   343312      14.51      92.98  1
        2000082706   408904      14.63      92.99  1
        2000082709   579283      14.90      93.06  1
        2000082712   716372      15.18      92.99  1
        2000082715   745203      15.25      93.23  1
        2000082718   819817      15.40      93.31  1
        2000082721   892865      15.54      93.26  1
        2000082800  1001942      15.73      93.29  1
        2000082803  1093563      15.95      93.49  1
        2000082806  1177126      16.11      93.68  1
        2000082809  1370135      16.58      93.79  1
        2000082812  1470507      16.97      93.90  1
        2000082815  1487253      17.17      94.17  1
        2000082818  1589228      17.46      94.27  1
        2000082821  1742144      17.74      94.22  1
        2000082900  1916226      17.99      94.18  1
        2000082903  2009363      18.22      94.04  1
        2000082906  2065158      18.44      94.00  1
        2000082909  2227457      18.76      93.83  1
        2000082912  2280323      18.96      93.61  1
        2000082915  2329472      19.09      93.60  1
        2000082918  2366388      19.20      93.40  1
        2000082921  2502774      19.47      92.82  1
        2000083000  2557620      19.60      92.50  1
        2000083003  2565282      19.75      92.24  1
        2000083006  2624625      19.93      92.00  1
        2000083009  2775425      20.21      91.73  1
        2000083012  2774593      20.38      91.56  1
        2000083015  2744713      20.43      91.55  1
        2000083018  2729740      20.47      91.47  1
        2000083021  2791079      20.54      91.28  1
        2000083100  2837509      20.45      91.19  1
        2000083103  2874634      20.42      91.12  1
        2000083106  2948641      20.36      91.15  1
        2000083109  2973297      20.35      91.18  1
        2000083112  2910071      20.38      91.17  1
        2000083115  2857709      20.36      91.21  1
        2000083118  2849056      20.36      91.28  1
        2000083121  3057395      20.49      91.29  1
        2000090100  3061197      20.41      91.41  1
        2000090103  3026630      20.37      91.43  1
        2000090106  3013312      20.35      91.46  1
        2000090109  3118072      20.38      91.62  1
        2000090112  3043726      20.30      91.73  1
        2000090115  3000735      20.28      91.79  1
        2000090118  2979346      20.26      91.81  1
        2000090121  3186676      20.38      91.75  1
        2000090200  3118917      20.24      91.92  1
        2000090203  3023050      20.16      91.98  1
        2000090206  3037277      20.06      92.17  1
        2000090209  3157182      20.07      92.61  1
        2000090212  3091874      20.01      92.84  1
        2000090215  3042653      19.94      93.07  1
        2000090218  3114346      20.04      93.30  1
        2000090221  3403012      20.18      93.74  1
        2000090300  3355511      20.08      94.02  1
        2000090303  3261112      20.14      94.19  1
        2000090306  3295398      20.17      94.62  1
        2000090309  6543908      18.50     108.04  1
        2000090312  6530429      18.49     108.12  1
        2000090315  6344529      18.42     108.35  2
        2000090318  6351645      18.41     108.45  2
        2000090321  6518073      18.47     108.32  2
        2000090400  6200718      18.22     108.98  2
        2000090403  6147232      18.25     108.82  1
        2000090406  6086880      18.25     108.93  1
        2000090409  6094216      18.27     108.86  1
        2000090412  5944222      18.19     109.05  1
        2000090415  5856146      18.30     108.60  1
