LPT nnnnn.nnnn
        YYYYMMDDHH _A_[km2] cen_lat.__ cen_lon.__ Nobj
        2013060815   351246      27.57     277.29  1
LPT     1.0100
        2013060915   688180       0.14      89.40  1
        2013060918  1203602      -0.34      89.49  1
        2013060921  1624470      -0.68      89.79  1
        2013061000  1684422      -0.94      90.24  1
        2013061003  1765988      -1.11      90.75  1
        2013061006  1855229      -1.27      91.13  1
        2013061009  1981485      -1.31      91.55  1
        2013061012  2040042      -1.21      91.95  1
        2013061015  2170233      -1.08      92.41  1
        2013061018  2288006      -0.90      92.89  1
        2013061021  2570338      -0.47      93.47  1
        2013061100  2746839      -0.15      93.93  1
        2013061103  3016346       0.40      94.41  1
        2013061106  3870538       3.32      94.78  1
        2013061109  4202553       3.90      95.01  1
        2013061112  4402563       3.98      95.24  1
        2013061115  4676686       4.28      95.55  1
        2013061118  6075018       5.20      98.39  1
        2013061121  7090236       6.00      99.15  1
        2013061200  8013542       6.33     100.29  1
        2013061203  8577825       6.73     100.68  1
        2013061206  8986378       7.16     101.06  1
        2013061209  9338951       7.62     100.96  1
        2013061212  9486110       7.83     101.09  1
        2013061215  9444151       7.94     101.26  1
        2013061218  9729668       8.17     101.91  1
        2013061221  9931916       8.46     102.34  1
        2013061300 10048544       8.75     103.14  1
        2013061303 10209422       9.04     103.55  1
        2013061306 10184270       9.28     103.99  1
        2013061309 10028353       9.61     104.43  1
        2013061312  9929641       9.69     105.00  1
        2013061315 10009363       9.80     105.52  1
        2013061318 10146185       9.84     106.19  1
        2013061321 10098684       9.93     106.35  1
        2013061400  9852861      10.16     106.80  1
        2013061403  9778206      10.42     107.03  1
        2013061406  9915269      10.51     107.91  1
        2013061409  9835462      10.70     108.39  1
        2013061412  9781497      10.64     109.33  1
        2013061415  9687773      10.60     110.18  1
        2013061418  9897839      10.39     111.39  1
        2013061421  9903938      10.17     112.25  1
        2013061500  9867883       9.59     114.23  1
        2013061503 10505199       8.87     116.64  1
        2013061506 10835892       8.56     118.29  1
        2013061509 10897452       8.35     119.31  1
        2013061512 10995480       8.07     120.50  1
        2013061515 11120190       7.90     121.36  1
        2013061518 11224917       7.83     121.82  1
        2013061521 11086750       7.72     122.18  1
        2013061600 10948014       7.64     122.49  1
        2013061603 10863304       7.53     122.76  1
        2013061606 10758924       7.50     123.05  1
        2013061609 10533127       7.43     123.42  1
        2013061612 10354858       7.28     124.04  1
        2013061615 10320070       7.16     124.51  1
        2013061618 10270630       7.04     124.90  1
        2013061621  9907119       6.98     125.17  1
        2013061700  9746402       6.98     125.56  1
        2013061703  9504871       6.89     126.03  1
        2013061706  9429975       6.90     126.29  1
        2013061709  9063811       6.85     126.88  1
        2013061712  8897221       6.86     127.40  1
        2013061715  8943425       6.88     128.05  1
        2013061718  9785171       6.43     130.97  1
        2013061721  9785232       6.09     132.71  1
        2013061800  8582339       5.16     139.53  1
        2013061803  8577423       5.11     140.34  1
        2013061806  8497766       5.32     140.57  1
        2013061809  8274674       5.49     140.77  1
        2013061812  8183362       5.50     141.13  1
        2013061815  8186244       5.66     141.21  1
        2013061818  7898174       5.86     141.02  1
        2013061821  7610785       5.97     141.35  1
        2013061900  7597683       6.10     141.43  1
        2013061903  7605038       6.31     141.27  1
        2013061906  7417693       6.35     141.52  1
        2013061909  7288021       6.17     142.25  1
        2013061912  4465045       1.08     153.59  1
        2013061915  4770073       0.90     154.79  1
        2013061918  4608343       0.58     155.74  1
        2013061921  4306050       0.28     157.10  1
        2013062000  4367404       0.13     158.02  1
        2013062003  4232628      -0.00     158.98  1
        2013062006  4098204      -0.14     159.21  1
        2013062009  4063951      -0.12     159.61  1
        2013062012  4222910       0.03     159.90  1
        2013062015  4334510       0.20     159.98  1
        2013062018  4061728       0.42     160.33  1
        2013062021  3927434       0.75     160.64  1
        2013062100  3519915       1.76     161.23  1
        2013062103  2999480       2.78     162.12  1
        2013062106  2796362       3.03     162.69  1
        2013062109  2659896       3.06     163.24  1
        2013062112  2748782       2.92     163.10  1
        2013062115  2973071       2.73     163.28  1
        2013062118  2943154       2.22     163.44  1
        2013062121  3093117       1.64     163.57  1
        2013062200  3035867       1.16     163.53  1
        2013062203  2944360       0.45     164.02  1
        2013062206  2735367      -0.29     164.17  1
        2013062209  2298713      -0.84     164.00  1
        2013062212   626987       3.29     155.63  1
        2013062215   546581       3.67     155.29  1
        2013062218   398492       3.89     154.93  1
        2013062221   342916       4.11     154.55  1
        2013062300   325879       4.32     154.07  1
LPT     1.0200
        2013060915   688180       0.14      89.40  1
        2013060918  1203602      -0.34      89.49  1
        2013060921  1624470      -0.68      89.79  1
        2013061000  1684422      -0.94      90.24  1
        2013061003  1765988      -1.11      90.75  1
        2013061006  1855229      -1.27      91.13  1
        2013061009  1981485      -1.31      91.55  1
        2013061012  2040042      -1.21      91.95  1
        2013061015  2170233      -1.08      92.41  1
        2013061018  2288006      -0.90      92.89  1
        2013061021  2570338      -0.47      93.47  1
        2013061100  2746839      -0.15      93.93  1
        2013061103  3016346       0.40      94.41  1
        2013061106  3870538       3.32      94.78  1
        2013061109  4202553       3.90      95.01  1
        2013061112  4402563       3.98      95.24  1
        2013061115  4676686       4.28      95.55  1
        2013061118  6075018       5.20      98.39  1
        2013061121  7090236       6.00      99.15  1
        2013061200  8013542       6.33     100.29  1
        2013061203  8577825       6.73     100.68  1
        2013061206  8986378       7.16     101.06  1
        2013061209  9338951       7.62     100.96  1
        2013061212  9486110       7.83     101.09  1
        2013061215  9444151       7.94     101.26  1
        2013061218  9729668       8.17     101.91  1
        2013061221  9931916       8.46     102.34  1
        2013061300 10048544       8.75     103.14  1
        2013061303 10209422       9.04     103.55  1
        2013061306 10184270       9.28     103.99  1
        2013061309 10028353       9.61     104.43  1
        2013061312  9929641       9.69     105.00  1
        2013061315 10009363       9.80     105.52  1
        2013061318 10146185       9.84     106.19  1
        2013061321 10098684       9.93     106.35  1
        2013061400  9852861      10.16     106.80  1
        2013061403  9778206      10.42     107.03  1
        2013061406  9915269      10.51     107.91  1
        2013061409  9835462      10.70     108.39  1
        2013061412  9781497      10.64     109.33  1
        2013061415  9687773      10.60     110.18  1
        2013061418  9897839      10.39     111.39  1
        2013061421  9903938      10.17     112.25  1
        2013061500  9867883       9.59     114.23  1
        2013061503 10505199       8.87     116.64  1
        2013061506 10835892       8.56     118.29  1
        2013061509 10897452       8.35     119.31  1
        2013061512 10995480       8.07     120.50  1
        2013061515 11120190       7.90     121.36  1
        2013061518 11224917       7.83     121.82  1
        2013061521 11086750       7.72     122.18  1
        2013061600 10948014       7.64     122.49  1
        2013061603 10863304       7.53     122.76  1
        2013061606 10758924       7.50     123.05  1
        2013061609 10533127       7.43     123.42  1
        2013061612 10354858       7.28     124.04  1
        2013061615 10320070       7.16     124.51  1
        2013061618 10270630       7.04     124.90  1
        2013061621  9907119       6.98     125.17  1
        2013061700  9746402       6.98     125.56  1
        2013061703  9504871       6.89     126.03  1
        2013061706  9429975       6.90     126.29  1
        2013061709  9063811       6.85     126.88  1
        2013061712  8897221       6.86     127.40  1
        2013061715  8943425       6.88     128.05  1
        2013061718  9785171       6.43     130.97  1
        2013061721  9785232       6.09     132.71  1
        2013061800  9685843       5.80     134.47  2
        2013061803  9678039       5.75     135.15  2
        2013061806  9584650       5.94     135.33  2
        2013061809  9319576       6.09     135.54  2
        2013061812  9185777       6.09     135.99  2
        2013061815  9183250       6.23     136.09  2
        2013061818  8909129       6.45     135.68  2
        2013061821  8616430       6.58     135.80  2
        2013061900  8597354       6.71     135.88  2
        2013061903  8633620       6.94     135.58  2
        2013061906  8511628       7.06     135.32  2
        2013061909  8407217       6.96     135.70  2
        2013061912  3860992      13.30     116.83  2
        2013061915  3946345      13.35     116.74  2
        2013061918  4105710      13.49     116.24  2
        2013061921  4247315      13.70     115.38  2
        2013062000  4456752      13.78     115.61  2
        2013062003  4614009      13.90     115.40  2
        2013062006  4841838      14.14     114.60  2
        2013062009  4841602      14.38     113.81  2
        2013062012  4818037      14.51     113.05  2
        2013062015  4762852      14.55     112.51  2
        2013062018  4730343      14.64     111.69  2
        2013062021  4739866      14.84     110.61  2
        2013062100  4798011      14.89     110.38  2
        2013062103  4908988      14.87     109.98  2
        2013062106  4973868      14.94     109.48  2
        2013062109  4850422      15.03     108.73  2
        2013062112  4752624      15.03     108.34  2
        2013062115  4791728      15.07     107.94  2
        2013062118  4965346      15.24     107.26  2
        2013062121  5067121      15.38     106.65  2
        2013062200  5125833      15.46     106.51  2
        2013062203  5236496      15.53     106.30  2
        2013062206  5299448      15.60     106.11  2
        2013062209  5447759      15.68     105.95  2
        2013062212  5455976      15.68     105.82  1
        2013062215  5556868      15.70     105.81  1
        2013062218  5684163      15.82     105.51  1
        2013062221  5718280      15.90     105.21  1
        2013062300  5685206      15.95     105.16  1
        2013062303  5711446      16.08     104.70  1
        2013062306  5752457      16.26     104.38  1
        2013062309  5710471      16.41     104.08  1
        2013062312  5586639      16.44     103.97  1
        2013062315  5544363      16.51     103.96  1
        2013062318  5625470      16.79     103.56  1
        2013062321  5663910      17.09     102.87  1
        2013062400  5543682      17.24     102.60  1
        2013062403  5434401      17.50     101.96  1
        2013062406  5253838      17.79     101.28  1
        2013062409  5050652      18.03     100.05  1
        2013062412  4856094      18.09      99.29  1
        2013062415  4720363      18.18      98.43  1
        2013062418  4591894      18.33      97.27  1
        2013062421  4103085      18.39      95.30  1
        2013062500  3627041      18.45      94.18  1
        2013062503  3383282      18.56      93.28  1
        2013062506  3251737      18.89      92.25  1
        2013062509  3211215      19.17      91.72  1
        2013062512  2963508      19.46      91.00  1
        2013062515  2784797      19.58      90.44  1
        2013062518  2668124      19.78      89.79  1
        2013062521  2456874      19.97      88.92  1
        2013062600  1313156      21.33      83.14  1
        2013062603  1114577      21.63      82.27  1
        2013062606  1099558      21.90      82.02  1
        2013062609  1236721      22.18      82.14  1
        2013062612  1126677      22.36      81.57  1
        2013062615  1001440      22.41      81.16  1
        2013062618   953623      22.62      80.92  1
        2013062621   930517      22.66      80.71  1
        2013062700   794331      22.81      80.40  1
        2013062703   732580      22.92      80.33  1
        2013062706   678370      23.10      80.27  1
        2013062709   677743      23.23      80.33  1
        2013062712   572423      23.47      80.18  1
        2013062715   425064      23.71      80.19  1
LPT     2.0100
        2013062118   361513      12.85     265.36  1
        2013062121   665727      12.81     264.88  1
        2013062200   797399      12.82     264.52  1
        2013062203   923099      12.81     264.10  1
        2013062206  1009350      12.88     263.85  1
        2013062209  1185378      12.88     263.54  1
        2013062212  1131079      12.92     263.43  1
        2013062215  1187512      12.76     263.02  1
        2013062218  1279406      12.60     262.46  1
        2013062221  1435511      12.43     261.91  1
        2013062300  1461922      12.29     261.53  1
        2013062303  1601865      12.09     261.04  1
        2013062306  1773291      11.83     260.41  1
        2013062309  1891831      11.72     259.97  1
        2013062312  1883029      11.68     259.70  1
        2013062315  2008003      11.63     259.49  1
        2013062318  2166879      11.59     259.38  1
        2013062321  2299884      11.58     259.18  1
        2013062400  2322369      11.60     259.11  1
        2013062403  2362545      11.58     259.04  1
        2013062406  2426996      11.54     258.76  1
        2013062409  2544519      11.56     258.36  1
        2013062412  2502186      11.56     257.97  1
        2013062415  2603004      11.59     257.58  1
        2013062418  2690735      11.63     257.14  1
        2013062421  2754617      11.72     256.85  1
        2013062500  2767527      11.78     256.51  1
        2013062503  2806042      11.85     256.28  1
        2013062506  2890463      11.91     255.88  1
        2013062509  3029175      11.97     255.62  1
        2013062512  3068745      12.07     255.37  1
        2013062515  3135077      12.13     255.21  1
        2013062518  3223824      12.20     254.99  1
        2013062521  3265080      12.32     254.75  1
        2013062600  3271328      12.43     254.51  1
        2013062603  3291308      12.51     254.27  1
        2013062606  3275741      12.55     254.01  1
        2013062609  3284447      12.64     253.81  1
        2013062612  3243594      12.67     253.55  1
        2013062615  3255846      12.65     253.52  1
        2013062618  3215546      12.69     253.38  1
        2013062621  3149437      12.75     253.27  1
        2013062700  3047823      12.83     253.23  1
        2013062703  3017237      12.81     253.11  1
        2013062706  2993179      12.81     252.99  1
        2013062709  2973908      12.79     252.91  1
        2013062712  2845024      12.77     252.75  1
        2013062715  2773682      12.71     252.83  1
        2013062718  2652929      12.63     252.80  1
        2013062721  2518391      12.56     252.98  1
        2013062800  2308961      12.52     253.17  1
        2013062803  2187810      12.43     253.46  1
        2013062806  2153594      12.30     253.81  1
        2013062809  2114679      12.09     254.54  1
        2013062812  1956174      11.91     255.10  1
        2013062815  1943193      11.72     255.56  1
        2013062818  1911917      11.55     256.06  1
        2013062821  1849636      11.37     256.75  1
        2013062900  1781116      11.20     257.24  1
        2013062903  1767513      11.07     257.62  1
        2013062906  1800114      10.94     258.11  1
        2013062909  1818778      10.87     258.48  1
        2013062912  1776129      10.79     258.77  1
        2013062915  1812087      10.74     259.10  1
        2013062918  1769844      10.72     259.30  1
        2013062921  1725153      10.72     259.53  1
        2013063000  1664564      10.72     259.71  1
        2013063003  1646260      10.74     259.93  1
        2013063006  1589220      10.78     260.45  1
        2013063009  2274527       8.73     268.21  1
        2013063012  2274816       8.66     268.99  1
        2013063015  1558073      10.96     262.30  1
        2013063018  1345683      11.17     261.85  1
        2013063021  1205774      11.31     262.13  1
        2013070100  1076748      11.40     262.49  1
        2013070103   992490      11.48     262.96  1
        2013070106   978802      11.51     264.20  1
        2013070109   760838      11.52     265.96  1
        2013070112   336367      11.33     270.08  1
LPT     3.0100
        2013062703   398810       4.73     132.11  1
        2013062706   739932       4.49     131.89  1
        2013062709   964035       4.31     131.82  1
        2013062712  1235871       4.09     131.71  1
        2013062715  1655701       3.64     131.81  1
        2013062718  2021712       3.53     131.76  1
        2013062721  2264917       3.25     131.93  1
        2013062800  2489612       3.04     132.08  1
        2013062803  2592532       3.02     131.98  1
        2013062806  2682357       3.02     132.00  1
        2013062809  2728576       2.97     131.95  1
        2013062812  2838518       2.93     131.91  1
        2013062815  2986877       2.87     131.97  1
        2013062818  3190090       2.93     131.86  1
        2013062821  3301450       2.86     131.85  1
        2013062900  3408726       2.88     131.72  1
        2013062903  3529150       2.88     131.48  1
        2013062906  3637016       2.94     131.22  1
        2013062909  3650147       2.91     130.98  1
        2013062912  3706867       2.94     130.77  1
        2013062915  3885715       2.96     130.71  1
        2013062918  4065302       2.95     130.63  1
        2013062921  4240851       2.99     130.56  1
        2013063000  4417145       3.06     130.40  1
        2013063003  4539261       3.18     130.17  1
        2013063006  4720760       3.23     130.13  1
        2013063009  4778078       3.27     130.04  1
        2013063012  4967179       3.31     130.12  1
        2013063015  5084068       3.25     130.04  1
        2013063018  5119227       3.41     129.71  1
        2013063021  5061490       3.34     129.58  1
        2013070100  5034590       3.36     129.34  1
        2013070103  4966555       3.35     128.89  1
        2013070106  4863458       3.40     128.70  1
        2013070109  4769368       3.32     128.56  1
        2013070112  4684639       3.23     128.40  1
        2013070115  4573481       3.04     128.19  1
        2013070118  4392191       2.90     127.77  1
        2013070121  4156804       2.62     127.51  1
        2013070200  3864414       2.31     127.32  1
        2013070203  3401025       1.71     127.33  1
        2013070206  2636180      -0.08     128.69  1
        2013070209  2390199      -0.33     128.36  1
        2013070212  2225127      -0.44     128.03  1
        2013070215  2108640      -0.50     127.56  1
        2013070218  1821547      -0.85     125.88  1
        2013070221  1668679      -1.08     124.96  1
        2013070300  3940974      -2.42     108.71  1
        2013070303  5422923       2.08     103.76  1
        2013070306  5710783       2.54     102.68  1
        2013070309  5991843       2.62     102.17  1
        2013070312  6154824       2.46     101.99  1
        2013070315  6316099       2.32     101.52  1
        2013070318  6432622       2.37     100.69  1
        2013070321  6532902       2.41     100.06  1
        2013070400  6435175       2.61      99.36  1
        2013070403  6412926       2.68      98.97  1
        2013070406  6394112       2.71      98.82  1
        2013070409  6567754       2.75      98.82  1
        2013070412  6523382       2.65      98.96  1
        2013070415  6565306       2.57      99.07  1
        2013070418  6796175       2.49      99.24  1
        2013070421  6896877       2.34      99.36  1
        2013070500  6817620       2.33      99.39  1
        2013070503  6876528       2.25      99.42  1
        2013070506  6907549       2.28      99.54  1
        2013070509  7083229       2.24      99.72  1
        2013070512  7004691       1.94     100.00  1
        2013070515  6976755       1.69     100.30  1
        2013070518  7086963       1.58     100.76  1
        2013070521  6745647       1.23     101.03  1
        2013070600  6560030       1.06     101.46  1
        2013070603  6416012       0.92     101.68  1
        2013070606  6277579       0.83     102.07  1
        2013070609  5961407       0.48     102.67  1
        2013070612  5630409       0.30     103.21  1
        2013070615  5367764       0.10     103.61  1
        2013070618  5319924       0.31     104.22  1
        2013070621  5152160       0.23     104.58  1
        2013070700  4627486      -0.73     106.19  1
        2013070703  4442868      -1.06     106.67  1
        2013070706  4398902      -0.99     107.36  1
        2013070709  4309573      -0.87     107.71  1
        2013070712  4022939      -1.00     108.50  1
        2013070715  3758233      -1.12     108.93  1
        2013070718  2172478       2.27     115.29  1
        2013070721  1755374       1.86     116.81  1
        2013070800  1486388       1.64     118.02  1
        2013070803  1327521       1.55     118.52  1
        2013070806  1229573       1.39     119.08  1
        2013070809  1150915       1.29     119.25  1
        2013070812  1063010       1.14     119.58  1
        2013070815   995935       0.98     119.94  1
        2013070818   931938       0.80     120.24  1
        2013070821   775323       0.53     120.66  1
        2013070900   698151       0.43     120.81  1
        2013070903   544538       0.32     121.04  1
        2013070906   419456       0.24     121.24  1
LPT     3.0200
        2013062721   281028      24.58      93.54  1
        2013062800   308884      24.39      93.46  1
        2013062803   534187      23.82      93.21  1
        2013062806   688663      23.58      92.96  1
        2013062809   825942      23.57      92.56  1
        2013062812   876479      23.51      92.61  1
        2013062815   846377      23.23      92.81  1
        2013062818   928411      22.83      92.85  1
        2013062821  1095140      22.60      92.62  1
        2013062900  1148606      22.23      92.59  1
        2013062903  1318452      21.75      92.54  1
        2013062906  1513846      21.39      92.38  1
        2013062909  1616843      21.35      92.16  1
        2013062912  1576731      21.28      92.10  1
        2013062915  1564306      21.17      92.01  1
        2013062918  1678492      21.17      91.78  1
        2013062921  1692964      20.97      91.67  1
        2013063000  1641673      20.72      91.61  1
        2013063003  1642665      20.50      91.51  1
        2013063006  1641007      20.39      91.33  1
        2013063009  1651599      20.28      91.26  1
        2013063012  1601453      20.09      91.26  1
        2013063015  1541911      19.97      91.20  1
        2013063018  1509580      19.87      91.24  1
        2013063021  1482822      19.71      91.30  1
        2013070100  1374223      19.44      91.33  1
        2013070103  1354335      19.30      91.29  1
        2013070106  1304855      19.12      91.26  1
        2013070109  1329173      18.90      91.28  1
        2013070112  1295880      18.69      91.36  1
        2013070115  1271541      18.53      91.34  1
        2013070118  1317901      18.39      91.37  1
        2013070121  1308454      18.29      91.40  1
        2013070200  1274058      18.09      91.44  1
        2013070203  1253456      18.00      91.38  1
        2013070206  1180557      18.05      91.29  1
        2013070209  1111889      18.14      91.31  1
        2013070212  1030344      18.05      91.46  1
        2013070215  1004209      17.87      91.61  1
        2013070218  1119719      17.46      91.98  1
        2013070221  1073238      16.97      92.28  1
        2013070300  1094111      16.53      92.55  1
        2013070303  5422923       2.08     103.76  1
        2013070306  5710783       2.54     102.68  1
        2013070309  5991843       2.62     102.17  1
        2013070312  6154824       2.46     101.99  1
        2013070315  6316099       2.32     101.52  1
        2013070318  6432622       2.37     100.69  1
        2013070321  6532902       2.41     100.06  1
        2013070400  6435175       2.61      99.36  1
        2013070403  6412926       2.68      98.97  1
        2013070406  6394112       2.71      98.82  1
        2013070409  6567754       2.75      98.82  1
        2013070412  6523382       2.65      98.96  1
        2013070415  6565306       2.57      99.07  1
        2013070418  6796175       2.49      99.24  1
        2013070421  6896877       2.34      99.36  1
        2013070500  6817620       2.33      99.39  1
        2013070503  6876528       2.25      99.42  1
        2013070506  6907549       2.28      99.54  1
        2013070509  7083229       2.24      99.72  1
        2013070512  7004691       1.94     100.00  1
        2013070515  6976755       1.69     100.30  1
        2013070518  7086963       1.58     100.76  1
        2013070521  6745647       1.23     101.03  1
        2013070600  6560030       1.06     101.46  1
        2013070603  6416012       0.92     101.68  1
        2013070606  6277579       0.83     102.07  1
        2013070609  5961407       0.48     102.67  1
        2013070612  5630409       0.30     103.21  1
        2013070615  5367764       0.10     103.61  1
        2013070618  5319924       0.31     104.22  1
        2013070621  5152160       0.23     104.58  1
        2013070700  4627486      -0.73     106.19  1
        2013070703  4442868      -1.06     106.67  1
        2013070706  4398902      -0.99     107.36  1
        2013070709  4309573      -0.87     107.71  1
        2013070712  4022939      -1.00     108.50  1
        2013070715  3758233      -1.12     108.93  1
        2013070718  2172478       2.27     115.29  1
        2013070721  1755374       1.86     116.81  1
        2013070800  1486388       1.64     118.02  1
        2013070803  1327521       1.55     118.52  1
        2013070806  1229573       1.39     119.08  1
        2013070809  1150915       1.29     119.25  1
        2013070812  1063010       1.14     119.58  1
        2013070815   995935       0.98     119.94  1
        2013070818   931938       0.80     120.24  1
        2013070821   775323       0.53     120.66  1
        2013070900   698151       0.43     120.81  1
        2013070903   544538       0.32     121.04  1
        2013070906   419456       0.24     121.24  1
LPT     4.0100
        2013070909   457791      -2.13     152.18  1
        2013070912   674747      -1.86     151.29  1
        2013070915  1009837      -1.56     149.83  1
        2013070918  1351774      -1.39     148.64  1
        2013070921  1435185      -1.26     147.97  1
        2013071000  1496220      -1.15     147.13  1
        2013071003  1639737      -1.07     146.60  1
        2013071006  1718436      -1.05     146.15  1
        2013071009  1800959      -1.03     146.02  1
        2013071012  1887348      -1.00     145.95  1
        2013071015  2066177      -1.04     146.16  1
        2013071018  2112380      -1.04     146.34  1
        2013071021  1999758      -1.00     146.34  1
        2013071100  2066750      -0.98     146.77  1
        2013071103  2129907      -0.99     147.12  1
        2013071106  2132186      -1.01     147.33  1
        2013071109  2205323      -1.01     147.78  1
        2013071112  2350012      -1.06     148.43  1
        2013071115  2622291      -1.20     149.23  1
        2013071118  2616575      -1.21     149.63  1
        2013071121  2611381      -1.44     150.17  1
        2013071200  2642429      -1.70     150.49  1
        2013071203  2600258      -2.09     150.77  1
        2013071206  2574323      -2.42     151.09  1
        2013071209  2612953      -2.71     151.48  1
        2013071212  2688289      -3.04     151.96  1
        2013071215  2807148      -3.44     152.61  1
        2013071218  2560561      -4.18     154.25  1
        2013071221  2267974      -4.96     155.85  1
        2013071300  2224245      -5.45     156.91  1
        2013071303  2314499      -5.96     158.40  1
        2013071306  2513694      -6.55     160.70  1
        2013071309  2657744      -6.85     162.07  1
        2013071312  2835648      -7.20     163.43  1
        2013071315  3080808      -7.57     164.83  1
        2013071318  3062941      -7.95     165.83  1
        2013071321  2999024      -8.24     166.49  1
        2013071400  3162044      -8.62     167.38  1
        2013071403  3154051      -8.85     167.90  1
        2013071406  3232037      -9.06     168.48  1
        2013071409  3265400      -9.22     168.86  1
        2013071412  3388184      -9.48     169.46  1
        2013071415  3575166      -9.58     169.64  1
        2013071418  3518514      -9.94     170.40  1
        2013071421  4000541     -12.01     173.15  1
        2013071500  4029678     -12.51     173.67  1
        2013071503  4112883     -13.04     174.18  1
        2013071506  4100265     -13.48     174.69  1
        2013071509  4079156     -13.77     174.92  1
        2013071512  4084416     -13.96     174.93  1
        2013071515  2347610      -8.01     162.98  1
        2013071518  2103713      -7.75     161.89  1
        2013071521  2081315      -7.63     161.25  1
        2013071600  2050625      -7.47     160.55  1
        2013071603  1967991      -7.30     159.70  1
        2013071606  1984631      -7.16     159.11  1
        2013071609  2063477      -7.29     159.01  1
        2013071612  2190489      -7.55     159.10  1
        2013071615  2333251      -7.67     159.15  1
        2013071618  2395507      -7.85     159.26  1
        2013071621  2498764      -8.17     159.65  1
        2013071700  2659244      -8.53     160.07  1
        2013071703  2719206      -8.76     160.45  1
        2013071706  2805374      -9.03     160.90  1
        2013071709  2901771      -9.22     161.35  1
        2013071712  3117410      -9.47     162.03  1
        2013071715  3303756      -9.64     162.54  1
        2013071718  3190845      -9.96     162.99  1
        2013071721  3198727     -10.16     163.35  1
        2013071800  3254268     -10.20     163.60  1
        2013071803  3248421     -10.25     163.75  1
        2013071806  3071211     -10.69     164.42  1
        2013071809  2901730     -11.13     165.17  1
        2013071812  2718495     -11.69     166.26  1
        2013071815  2458854     -12.24     167.18  1
        2013071818  2235993     -12.51     167.61  1
        2013071821  2104152     -12.71     167.81  1
        2013071900  1839386     -12.83     167.92  1
        2013071903  1644936     -12.91     168.19  1
        2013071906  1580997     -13.15     169.11  1
        2013071909  1456793     -13.44     169.71  1
        2013071912  1204557     -13.61     170.41  1
        2013071915   905038     -13.87     171.58  1
        2013071918   744470     -14.59     172.84  1
        2013071921   664629     -15.27     173.82  1
        2013072000   515706     -15.84     174.70  1
        2013072003   496080     -16.54     175.73  1
        2013072006   724919     -17.60     176.88  1
        2013072009   966034     -18.40     177.73  1
        2013072012  1153273     -18.73     178.54  1
        2013072015  1236835     -19.17     179.60  1
        2013072018  1273002     -19.76     180.24  1
        2013072021  1408295     -20.21     180.91  1
        2013072100  1467500     -20.60     181.46  1
        2013072103  1564615     -21.05     182.14  1
        2013072106  1648776     -21.42     182.48  1
        2013072109  1710015     -21.76     182.82  1
        2013072112  1818306     -22.02     183.36  1
        2013072115  1808170     -22.42     183.70  1
        2013072118  1866000     -22.66     184.13  1
        2013072121  1999401     -22.72     184.69  1
        2013072200  2043681     -22.80     185.08  1
        2013072203  2154872     -22.77     185.54  1
        2013072206  2229663     -22.75     186.08  1
        2013072209  2334049     -22.61     186.77  1
        2013072212  2627910     -22.13     187.84  1
        2013072215  2851286     -21.89     188.51  1
        2013072218  3026929     -21.69     189.18  1
        2013072221  3230574     -21.51     189.90  1
        2013072300  3364806     -21.42     190.49  1
