begin_tracking  end_tracking     lptid  lptgroup  duration  mean_zonal_spd   lpt_begin     lpt_end      eprop_begin_idx  eprop_end_idx  eprop_spd  eprop_dur eprop_begin   eprop_end     eprop_lon_begin  eprop_lon_end
    2020060100    2025063023   45.1000        45    390.00            1.66  2021102915  2021111721                  247            462       3.57     215.00  2021110822  2021111721                94.1          119.7
    2020060100    2025063023   48.6000        48    827.00            3.14  2021111516  2021122303                  191            899       3.26     708.00  2021112315  2021122303                97.5          174.9
    2020060100    2025063023   48.1000        48    201.00            4.37  2021121015  2021122200                   73            269       4.39     196.00  2021121316  2021122120                82.5          107.6
    2020060100    2025063023   56.1000        56    488.00           -4.10  2022020123  2022022507                   73            250       1.76     177.00  2022020500  2022021209                97.2          110.3
    2020060100    2025063023   57.1000        57    526.00            5.26  2022021420  2022031118                  154            596       5.90     442.00  2022022106  2022031116               130.9          212.4
    2020060100    2025063023   62.1000        62    724.00            0.82  2022031616  2022041820                   99            370       3.43     271.00  2022032019  2022040102               117.5          163.1
    2020060100    2025063023   69.1000        69    388.00            3.08  2022052005  2022060809                   73            460       3.07     387.00  2022052306  2022060809               242.2          288.5
    2020060100    2025063023   72.9000        72    505.00            4.63  2022062802  2022072203                   73            549       4.62     476.00  2022070103  2022072023                64.5          141.2
    2020060100    2025063023   73.1000        73    335.00            2.80  2022071414  2022073113                   73            403       2.82     330.00  2022071715  2022073109                67.6           96.6
    2020060100    2025063023   74.1000        74    457.00           -0.05  2022072716  2022081817                  101            278       5.39     177.00  2022073121  2022080806                75.5          104.0
    2020060100    2025063023   82.1000        82    693.00           -0.41  2022091917  2022102114                  391            634       2.60     243.00  2022100600  2022101603                95.2          140.7
    2020060100    2025063023   85.1000        85    513.00            3.07  2022101005  2022110314                   92            462       3.33     370.00  2022101401  2022102911                74.4          125.7
    2020060100    2025063023   86.2000        86    625.00            1.48  2022102508  2022112309                   73            645       1.46     572.00  2022102809  2022112105                76.3          117.5
    2020060100    2025063023   89.4000        89    944.00            2.75  2022112903  2023011011                  203           1016       3.15     813.00  2022120714  2023011011                89.9          168.3
    2020060100    2025063023   92.1100        92    739.00            4.40  2023011610  2023021905                   73            725       4.30     652.00  2023011911  2023021515                90.1          188.4
    2020060100    2025063023   96.2000        96    792.00            5.00  2023031902  2023042402                   85            864       5.01     779.00  2023032215  2023042402                78.4          218.9
    2020060100    2025063023   98.1000        98    353.00            2.00  2023042823  2023051616                   95            424       1.83     329.00  2023050222  2023051615                70.5           94.1
    2020060100    2025063023   99.2000        99    643.00           -0.09  2023050613  2023060508                   73            421       2.22     348.00  2023050914  2023052402               119.7          157.3
    2020060100    2025063023  104.1000       104    536.00            2.04  2023060921  2023070505                   73            464       1.76     391.00  2023061222  2023062905               137.8          169.7
    2020060100    2025063023  106.1000       106    572.00           -1.16  2023061920  2023071616                  255            439       0.73     184.00  2023063011  2023070803               257.2          267.6
    2020060100    2025063023  109.5000       109    936.00            1.69  2023071016  2023082116                  141            627       4.26     486.00  2023071613  2023080519                89.1          170.1
    2020060100    2025063023  109.4000       109    390.00            4.30  2023063001  2023071907                   73            385       5.58     312.00  2023070302  2023071602               111.4          170.0
    2020060100    2025063023  121.1000       121    615.00            0.64  2023100913  2023110704                  231            621       0.85     390.00  2023101904  2023110410               259.1          278.7
    2020060100    2025063023  123.1000       123    394.00           -0.45  2023103016  2023111902                   73            360       0.76     287.00  2023110217  2023111416               158.3          170.1
    2020060100    2025063023  128.1000       128    266.00            4.72  2023113006  2023121408                   73            325       4.78     252.00  2023120307  2023121319                54.3           89.4
    2020060100    2025063023  129.2000       129   1422.00            3.15  2023122323  2024022405                  181           1494       3.11    1313.00  2023123112  2024022405                69.4          200.1
    2020060100    2025063023  137.2000       137    647.00            5.66  2024022218  2024032317                   73            602       7.13     529.00  2024022519  2024031820                48.8          163.5
    2020060100    2025063023  142.1000       142    267.00            3.86  2024040317  2024041720                  138            335       6.03     197.00  2024040911  2024041716               152.2          186.2
    2020060100    2025063023  143.1000       143   1197.00           -0.04  2024042305  2024061502                   77            491      10.78     414.00  2024042610  2024051316                39.0          166.5
    2020060100    2025063023  146.1000       146    436.00            0.27  2024050904  2024053008                  253            508       0.94     255.00  2024051917  2024053008                80.3           94.5
    2020060100    2025063023  152.1000       152    863.00           -2.34  2024070109  2024080908                  357            652       0.26     295.00  2024071606  2024072813               112.6          123.5
    2020060100    2025063023  155.4000       155   1248.00            0.95  2024080505  2024092905                  226            643       3.31     417.00  2024081415  2024090100                76.9          124.2
    2020060100    2025063023  161.1000       161    372.00            1.05  2024100300  2024102112                   96            267       3.34     171.00  2024100700  2024101403                73.9           91.9
    2020060100    2025063023  164.1000       164    454.00            1.15  2024101303  2024110401                   73            261       5.39     188.00  2024101604  2024102400               109.0          138.9
    2020060100    2025063023  166.1000       166   1301.00            1.30  2024110905  2025010510                   94            714       2.07     620.00  2024111303  2024120823                82.1          134.8
    2020060100    2025063023  171.6000       171    850.00            1.83  2025010703  2025021413                  101            922       1.91     821.00  2025011108  2025021413               107.9          157.1
    2020060100    2025063023  172.0000       172    873.00            1.06  2025010703  2025021512                  101            684       0.90     583.00  2025011108  2025020415               107.9          155.5
    2020060100    2025063023  178.1000       178    500.00            4.00  2025031219  2025040515                   73            572       4.00     499.00  2025031520  2025040515               106.3          174.9
    2020060100    2025063023  179.2000       179    348.00            3.35  2025040521  2025042309                   88            420       3.49     332.00  2025040913  2025042309               137.5          174.4
    2020060100    2025063023  182.1000       182    346.00            2.63  2025042819  2025051605                  170            418       3.50     248.00  2025050521  2025051605               133.9          162.3
    2020060100    2025063023  188.1000       188    708.00            0.81  2025052911  2025063023                  475            718       7.49     243.00  2025061806  2025062809                90.4          158.6
