begin_tracking  end_tracking     lptid  lptgroup  duration  mean_zonal_spd   lpt_begin     lpt_end      eprop_begin_idx  eprop_end_idx  eprop_spd  eprop_dur eprop_begin   eprop_end     eprop_lon_begin  eprop_lon_end
    2025060100    2026081823    0.3000         0    933.00           -1.56  2025052911  2025071008                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823    0.1000         0    317.00            0.62  2025061822  2025070503                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823    7.4000         7   1299.00           -0.03  2025080816  2025100419                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823    7.1000         7   1084.00           -0.78  2025081715  2025100419                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823    7.5000         7    613.00            0.53  2025080816  2025090605                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823    7.2000         7    398.00           -2.27  2025081715  2025090605                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   12.3000        12    798.00            2.77  2025100822  2025111404                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   12.2000        12    669.00            2.70  2025100822  2025110819                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   12.1000        12    569.00            4.71  2025100822  2025110415                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   12.8000        12    664.00            1.65  2025101510  2025111502                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   12.7000        12    642.00            1.16  2025101510  2025111404                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   12.6000        12    513.00            0.37  2025101510  2025110819                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   12.5000        12    413.00            2.94  2025101510  2025110415                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   14.1000        14    623.00            0.73  2025110123  2025113022                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   20.4000        20    636.00            2.86  2025122119  2026012007                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   20.1000        20    555.00            2.37  2025122119  2026011622                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   20.2000        20    438.00            2.16  2025122119  2026011201                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   25.2000        25    332.00           -1.37  2026021008  2026022704                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   28.6000        28    722.00            0.66  2026022302  2026032804                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   28.5000        28    735.00           -0.96  2026022302  2026032817                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   28.4000        28    313.00            0.75  2026022302  2026031103                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   28.1000        28    347.00           -2.50  2026022116  2026031103                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   35.1000        35    251.00           -0.76  2026052202  2026060413                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   39.5000        39    623.00           -0.24  2026072013  2026081812                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   39.3000        39   1688.00           -1.96  2026060604  2026081812                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   39.2000        39    882.00           -2.10  2026060604  2026071522                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   39.4000        39    463.00           -4.59  2026060604  2026062811                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
