begin_tracking  end_tracking     lptid  lptgroup  duration  mean_zonal_spd   lpt_begin     lpt_end      eprop_begin_idx  eprop_end_idx  eprop_spd  eprop_dur eprop_begin   eprop_end     eprop_lon_begin  eprop_lon_end
    2010060100    2015063023    0.2000         0    332.00           -3.07  2010060111  2010061807                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023    4.3000         4    599.00           -1.96  2010071100  2010080723                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023    4.1000         4    513.00            0.91  2010071414  2010080723                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   19.1000        19    252.00           -2.64  2010101023  2010102411                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   30.1000        30    365.00           -5.00  2011010216  2011012021                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   31.3000        31   1063.00            0.70  2011012603  2011031410                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   31.1000        31   1007.00            1.36  2011012811  2011031410                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   31.4000        31    515.00            0.15  2011012603  2011021914                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   31.2000        31    459.00            2.65  2011012811  2011021914                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   40.3000        40    818.00            1.35  2011031623  2011042301                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   40.2000        40    403.00            1.26  2011031623  2011040518                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   40.1000        40    285.00           -3.39  2011031623  2011033120                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   43.3000        43    363.00            0.37  2011042514  2011051317                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   43.4000        43    345.00            5.26  2011042406  2011051115                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   43.1000        43    138.00            3.57  2011042514  2011050408                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   43.2000        43    313.00           -4.66  2011042514  2011051115                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   51.3000        51    805.00            0.69  2011060403  2011071016                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   57.8000        57    757.00            2.40  2011070611  2011081000                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   57.6000        57    908.00           -0.78  2011070502  2011081422                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   57.7000        57    877.00            1.62  2011070502  2011081315                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   57.5000        57    790.00            1.05  2011070502  2011081000                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   57.2000        57    840.00           -3.08  2011070722  2011081422                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   57.3000        57    348.00           -1.28  2011070722  2011072510                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   57.4000        57    809.00           -0.50  2011070722  2011081315                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   57.1000        57    722.00           -1.35  2011070722  2011081000                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   58.1000        58    236.00           -1.04  2011070810  2011072106                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   60.4000        60   1120.00            0.16  2011081801  2011100617                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   60.1000        60    746.00            0.26  2011090215  2011100617                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   60.5000        60    625.00            4.09  2011080923  2011090800                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   60.6000        60    675.00            3.10  2011080923  2011091002                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   60.2000        60    431.00            1.36  2011081801  2011090800                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
