begin_tracking  end_tracking     lptid  lptgroup  duration  mean_zonal_spd   lpt_begin     lpt_end      eprop_begin_idx  eprop_end_idx  eprop_spd  eprop_dur eprop_begin   eprop_end     eprop_lon_begin  eprop_lon_end
    2010060100    2015063023   53.1000        53    204.00           -2.77  2011061206  2011062318                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   54.1000        54    375.00           -1.44  2011062110  2011071001                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   55.1000        55    226.00            1.20  2011062204  2011070414                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   56.1000        56    200.00            5.40  2011062905  2011071013                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   59.1000        59    193.00           -5.31  2011072511  2011080512                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   61.1000        61    465.00            1.45  2011081614  2011090723                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   62.1000        62    174.00           -1.36  2011082010  2011083016                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   63.1000        63    305.00           -0.43  2011090812  2011092405                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   64.1000        64    361.00            2.57  2011100313  2011102114                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   65.1000        65    242.00           -0.03  2011100410  2011101712                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   67.1000        67    199.00           -1.41  2011110621  2011111804                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   68.1000        68    247.00           -2.67  2011110713  2011112020                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   71.1000        71    172.00            2.03  2012010223  2012011303                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   72.1000        72    214.00           -0.97  2012010315  2012011513                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   73.1000        73    168.00           -1.19  2012010808  2012011808                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   74.1000        74    173.00           -0.19  2012011121  2012012202                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   75.1000        75    311.00           -3.07  2012011409  2012013008                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   76.1000        76    296.00            0.41  2012011515  2012013023                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   77.1000        77    169.00           -3.51  2012020517  2012021518                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   78.1000        78    358.00           -4.06  2012021805  2012030703                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   80.1000        80    202.00           -0.66  2012041615  2012042801                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   81.1000        81    177.00            0.96  2012042913  2012050922                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   82.1000        82    170.00           -2.51  2012042917  2012050919                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   84.1000        84    195.00           -3.05  2012051520  2012052623                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   84.2000        84    162.00            3.40  2012051705  2012052623                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   86.1000        86    242.00            2.62  2012052222  2012060500                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   87.1000        87    306.00           -0.18  2012060614  2012062208                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   88.1000        88    581.00           -2.55  2012060805  2012070510                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   88.2000        88    326.00           -0.81  2012060805  2012062419                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   88.3000        88    329.00           -7.19  2012061817  2012070510                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   88.4000        88    279.00            0.25  2012061817  2012070308                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   88.5000        88    585.00           -2.65  2012060801  2012070510                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   88.6000        88    330.00           -0.89  2012060801  2012062419                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   89.1000        89    279.00            0.18  2012061505  2012062920                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   90.1000        90    273.00           -1.73  2012063023  2012071508                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   92.2000        92    551.00           -0.41  2012071319  2012080818                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   92.3000        92    592.00           -2.11  2012071319  2012081011                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   92.5000        92    600.00            1.54  2012071118  2012080818                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   92.6000        92    641.00           -0.06  2012071118  2012081011                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   93.1000        93    186.00           -0.75  2012071200  2012072218                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   94.1000        94    242.00           -0.96  2012080119  2012081421                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   95.1000        95    215.00            7.47  2012080210  2012081409                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   96.2000        96    441.00           -0.72  2012080914  2012083023                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   96.3000        96    329.00            0.71  2012080418  2012082111                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   97.1000        97    212.00           -3.52  2012080423  2012081619                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023   98.1000        98    332.00           -6.85  2012081417  2012083113                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  100.1000       100    206.00            1.39  2012082322  2012090412                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  101.1000       101    169.00           -0.25  2012091315  2012092316                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  102.1000       102    307.00           -2.31  2012091519  2012100114                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  103.1000       103    499.00           -1.42  2012092320  2012101715                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2010060100    2015063023  104.1000       104    170.00           -1.52  2012092807  2012100809                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
