LPT nnnnn.nnnn
        YYYYMMDDHH _A_[km2] cen_lat.__ cen_lon.__ Nobj
LPT     0.1000
        2000060100  7114336       6.61      99.77  1
        2000060101  7181456       6.61      99.68  1
        2000060102  7242362       6.61      99.60  1
        2000060103 10598544       3.34     110.56  1
        2000060104 10771287       3.35     110.53  1
        2000060105 10940654       3.37     110.43  1
        2000060106 11129599       3.40     110.23  1
        2000060107 11299620       3.42     110.01  1
        2000060108 11440712       3.42     109.83  1
        2000060109 11548119       3.42     109.67  1
        2000060110 11611435       3.44     109.54  1
        2000060111 11630985       3.46     109.44  1
        2000060112 11634770       3.47     109.33  1
        2000060113 11653090       3.50     109.21  1
        2000060114 11695850       3.53     109.10  1
        2000060115 11779197       3.55     108.97  1
        2000060116 11849415       3.59     108.85  1
        2000060117 11942415       3.61     108.66  1
        2000060118 12029494       3.64     108.43  1
        2000060119 12093304       3.67     108.20  1
        2000060120 12135929       3.71     107.93  1
        2000060121 12166750       3.75     107.65  1
        2000060122 12184217       3.79     107.36  1
        2000060123 12220071       3.83     107.10  1
        2000060200 12231367       3.88     106.81  1
        2000060201 12230626       3.93     106.54  1
        2000060202 12224623       3.96     106.34  1
        2000060203 12221969       3.99     106.18  1
        2000060204 12224590       4.01     106.03  1
        2000060205 12276504       4.02     105.85  1
        2000060206 12315640       4.05     105.61  1
        2000060207 12355054       4.07     105.42  1
        2000060208 12373784       4.09     105.21  1
        2000060209 12386399       4.14     105.05  1
        2000060210 12371904       4.16     104.90  1
        2000060211 12351240       4.19     104.76  1
        2000060212 12310012       4.22     104.67  1
        2000060213 12293924       4.25     104.58  1
        2000060214 12282244       4.28     104.49  1
        2000060215 12267483       4.30     104.43  1
        2000060216 12262166       4.31     104.38  1
        2000060217 12260897       4.31     104.30  1
        2000060218 12252035       4.33     104.13  1
        2000060219 12237533       4.34     103.97  1
        2000060220 12250832       4.35     103.84  1
        2000060221 12230537       4.34     103.76  1
        2000060222 12208065       4.33     103.69  1
        2000060223 12188024       4.33     103.67  1
        2000060300 12163593       4.33     103.66  1
        2000060301 12140499       4.33     103.69  1
        2000060302 12107421       4.33     103.72  1
        2000060303 12080007       4.34     103.73  1
        2000060304 12036787       4.35     103.74  1
        2000060305 11991368       4.36     103.70  1
        2000060306 11942214       4.39     103.59  1
        2000060307 11909804       4.41     103.51  1
        2000060308 11898751       4.44     103.43  1
        2000060309 11901590       4.48     103.33  1
        2000060310 11903282       4.50     103.28  1
        2000060311 11881388       4.50     103.20  1
        2000060312 11870344       4.53     103.13  1
        2000060313 11863216       4.54     103.03  1
        2000060314 11869277       4.56     102.90  1
        2000060315 11901765       4.61     102.79  1
        2000060316 11942241       4.66     102.66  1
        2000060317 12017819       4.74     102.49  1
        2000060318 12069718       4.81     102.28  1
        2000060319 12120298       4.87     102.10  1
        2000060320 12184466       4.93     101.89  1
        2000060321 12231673       5.01     101.69  1
        2000060322 12267267       5.09     101.48  1
        2000060323 12272977       5.15     101.32  1
        2000060400 12271084       5.22     101.15  1
        2000060401 12234415       5.28     101.00  1
        2000060402 12186491       5.34     100.88  1
        2000060403 12155135       5.40     100.72  1
        2000060404 12102368       5.47     100.57  1
        2000060405 12053574       5.52     100.42  1
        2000060406 11978929       5.57     100.30  1
        2000060407 11874358       5.61     100.26  1
        2000060408 11766493       5.65     100.30  1
        2000060409 11705954       5.72     100.30  1
        2000060410 11630554       5.77     100.31  1
        2000060411 11572687       5.83     100.30  1
        2000060412 11521628       5.87     100.30  1
        2000060413 11462112       5.89     100.29  1
        2000060414 11422343       5.93     100.25  1
        2000060415 11352485       5.99     100.18  1
        2000060416 11285659       6.06     100.07  1
        2000060417 11239269       6.13      99.92  1
        2000060418 11179334       6.21      99.76  1
        2000060419 11121484       6.29      99.62  1
        2000060420 11073543       6.40      99.44  1
        2000060421 10978976       6.49      99.34  1
        2000060422 10876407       6.61      99.26  1
        2000060423 10731330       6.75      99.16  1
        2000060500 10527921       6.89      99.09  1
        2000060501 10316191       7.02      99.00  1
        2000060502 10033532       7.19      98.86  1
        2000060503  6098518      12.95      89.89  1
        2000060504  6026313      13.12      89.62  1
        2000060505  5972241      13.27      89.40  1
        2000060506  5902745      13.43      89.17  1
        2000060507  5847322      13.59      88.96  1
        2000060508  5802582      13.73      88.73  1
        2000060509  5755427      13.88      88.50  1
        2000060510  5728130      14.00      88.22  1
        2000060511  5709702      14.12      88.01  1
        2000060512  5688736      14.24      87.84  1
        2000060513  5686225      14.34      87.65  1
        2000060514  5687444      14.42      87.45  1
        2000060515  5682952      14.51      87.27  1
        2000060516  5702493      14.59      87.07  1
        2000060517  5731374      14.68      86.87  1
        2000060518  5761822      14.77      86.66  1
        2000060519  5770403      14.87      86.47  1
        2000060520  5778316      14.97      86.29  1
        2000060521  5769583      15.05      86.08  1
        2000060522  5790345      15.12      85.87  1
        2000060523  5832108      15.19      85.68  1
        2000060600  5876767      15.25      85.48  1
        2000060601  5918129      15.32      85.27  1
        2000060602  5963266      15.36      85.05  1
        2000060603  6009598      15.40      84.83  1
        2000060604  6056350      15.44      84.60  1
        2000060605  6105539      15.48      84.36  1
        2000060606  6139385      15.53      84.17  1
        2000060607  6172899      15.58      83.98  1
        2000060608  6203073      15.63      83.78  1
        2000060609  6185604      15.67      83.62  1
        2000060610  6200529      15.70      83.40  1
        2000060611  6206299      15.72      83.20  1
        2000060612  6219355      15.74      83.01  1
        2000060613  6236828      15.76      82.82  1
        2000060614  6248816      15.78      82.68  1
        2000060615  6258431      15.80      82.52  1
        2000060616  6248980      15.81      82.37  1
        2000060617  6240686      15.81      82.22  1
        2000060618  6213516      15.81      82.04  1
        2000060619  6206254      15.80      81.87  1
        2000060620  6196357      15.81      81.73  1
        2000060621  6189183      15.82      81.59  1
        2000060622  6188290      15.82      81.45  1
        2000060623  6189452      15.81      81.30  1
        2000060700  6208512      15.81      81.16  1
        2000060701  6223746      15.82      81.03  1
        2000060702  6236356      15.82      80.93  1
        2000060703  6231832      15.85      80.86  1
        2000060704  6230736      15.86      80.77  1
        2000060705  6233942      15.87      80.68  1
        2000060706  6240600      15.88      80.58  1
        2000060707  6248796      15.89      80.47  1
        2000060708  6269224      15.89      80.34  1
        2000060709  6280158      15.88      80.22  1
        2000060710  6274840      15.86      80.07  1
        2000060711  6270895      15.85      79.95  1
        2000060712  6252370      15.85      79.82  1
        2000060713  6241175      15.86      79.72  1
        2000060714  6227706      15.88      79.65  1
        2000060715  6212168      15.89      79.57  1
        2000060716  6201040      15.91      79.49  1
        2000060717  6176394      15.92      79.40  1
        2000060718  6148321      15.94      79.31  1
        2000060719  6124311      15.96      79.21  1
        2000060720  6096593      15.99      79.12  1
        2000060721  6057501      16.02      79.03  1
        2000060722  6030305      16.05      78.95  1
        2000060723  5992466      16.09      78.86  1
        2000060800  5949689      16.13      78.76  1
        2000060801  5914627      16.15      78.66  1
        2000060802  5887122      16.19      78.59  1
        2000060803  5873982      16.24      78.56  1
        2000060804  5853266      16.28      78.52  1
        2000060805  5827321      16.33      78.49  1
        2000060806  5810121      16.37      78.46  1
        2000060807  5804252      16.41      78.43  1
        2000060808  5797368      16.45      78.39  1
        2000060809  5793439      16.47      78.34  1
        2000060810  5775013      16.48      78.28  1
        2000060811  5736392      16.50      78.22  1
        2000060812  5681736      16.50      78.13  1
        2000060813  5630442      16.49      78.04  1
        2000060814  5562636      16.47      77.92  1
        2000060815  5508516      16.47      77.86  1
        2000060816  5466640      16.48      77.82  1
        2000060817  5403303      16.49      77.78  1
        2000060818  5323637      16.47      77.71  1
        2000060819  5234529      16.46      77.63  1
        2000060820  5138366      16.45      77.52  1
        2000060821  5039722      16.41      77.39  1
        2000060822  4964620      16.42      77.34  1
        2000060823  4873825      16.40      77.24  1
        2000060900  4756206      16.36      77.09  1
        2000060901  4625288      16.29      76.93  1
        2000060902  4495677      16.20      76.76  1
        2000060903  4375675      16.10      76.61  1
        2000060904  4285091      16.03      76.54  1
        2000060905  4206096      15.97      76.52  1
        2000060906  4092332      15.89      76.42  1
        2000060907  3965696      15.79      76.28  1
        2000060908  3853838      15.71      76.21  1
        2000060909  2702235      12.76      72.02  1
        2000060910  2671912      12.70      72.00  1
        2000060911  2608456      12.59      71.95  1
        2000060912  2548464      12.49      71.91  1
        2000060913  2502100      12.41      71.90  1
        2000060914  2450465      12.34      71.89  1
        2000060915  2405030      12.27      71.88  1
        2000060916  2362008      12.20      71.88  1
        2000060917  2323125      12.15      71.87  1
        2000060918  2284227      12.09      71.86  1
        2000060919  2244764      12.03      71.84  1
        2000060920  2199182      11.99      71.82  1
        2000060921  2156816      11.95      71.81  1
        2000060922  2110337      11.93      71.79  1
        2000060923  2055692      11.90      71.77  1
        2000061000  1998607      11.87      71.76  1
        2000061001  1933041      11.82      71.75  1
        2000061002  1873285      11.76      71.75  1
        2000061003  1829803      11.70      71.75  1
        2000061004  1801159      11.62      71.75  1
        2000061005  1763848      11.51      71.75  1
        2000061006  1710515      11.42      71.74  1
        2000061007  1646965      11.34      71.74  1
        2000061008  1573768      11.26      71.73  1
        2000061009  1487496      11.19      71.73  1
        2000061010  1416409      11.11      71.73  1
        2000061011  1344619      11.03      71.72  1
        2000061012  1288380      10.91      71.72  1
        2000061013  1249160      10.75      71.72  1
        2000061014  1206000      10.60      71.72  1
        2000061015  1185319      10.47      71.74  1
        2000061016  1177558      10.35      71.76  1
        2000061017  1152172      10.24      71.78  1
        2000061018  1124734      10.16      71.80  1
        2000061019  1106263      10.07      71.83  1
        2000061020  1072038       9.97      71.85  1
        2000061021  1036615       9.89      71.88  1
        2000061022   996827       9.81      71.89  1
        2000061023   953195       9.70      71.90  1
        2000061100   919989       9.59      71.91  1
        2000061101   889398       9.49      71.93  1
        2000061102   870306       9.40      71.95  1
        2000061103   850702       9.37      71.97  1
        2000061104   833242       9.25      71.99  1
        2000061105   815362       9.15      72.02  1
        2000061106   790821       9.08      72.04  1
        2000061107   752965       8.97      72.06  1
        2000061108   711697       8.90      72.09  1
        2000061109   672756       8.93      72.14  1
        2000061110   611382       8.98      72.20  1
        2000061111   561187       9.04      72.28  1
        2000061112   549148       9.03      72.35  1
        2000061113   536350       9.03      72.43  1
        2000061114   521249       9.02      72.51  1
        2000061115   504101       8.99      72.59  1
        2000061116   511264       8.93      72.66  1
        2000061117   518037       8.88      72.73  1
        2000061118   533517       8.80      72.79  1
        2000061119   540739       8.70      72.87  1
        2000061120   544376       8.56      72.95  1
        2000061121   555365       8.39      73.03  1
        2000061122   585023       8.32      73.13  1
        2000061123   617403       8.23      73.24  1
        2000061200   640292       8.12      73.33  1
        2000061201   664454       7.99      73.44  1
        2000061202   687868       7.88      73.55  1
        2000061203   690586       7.72      73.67  1
        2000061204   669858       7.55      73.78  1
        2000061205   647843       7.39      73.90  1
        2000061206   627325       7.28      74.00  1
        2000061207   629003       7.22      74.09  1
        2000061208   638835       7.19      74.17  1
        2000061209   647332       7.16      74.24  1
        2000061210   646059       7.11      74.32  1
        2000061211   640246       7.07      74.38  1
        2000061212   625871       7.01      74.47  1
        2000061213   619800       6.97      74.54  1
        2000061214   583297       6.87      74.62  1
        2000061215   559293       6.75      74.71  1
        2000061216   542989       6.64      74.80  1
        2000061217   525291       6.57      74.90  1
        2000061218   513844       6.49      74.98  1
        2000061219   490607       6.42      75.05  1
        2000061220   463926       6.35      75.14  1
        2000061221   448033       6.28      75.22  1
        2000061222   431062       6.17      75.30  1
        2000061223   415197       6.05      75.40  1
        2000061300   391371       5.89      75.52  1
        2000061301   356251       5.67      75.69  1
        2000061302   323446       5.44      75.87  1
        2000061303   272780       5.16      76.11  1
LPT     0.2000
        2000060100  7114336       6.61      99.77  1
        2000060101  7181456       6.61      99.68  1
        2000060102  7242362       6.61      99.60  1
        2000060103 10598544       3.34     110.56  1
        2000060104 10771287       3.35     110.53  1
        2000060105 10940654       3.37     110.43  1
        2000060106 11129599       3.40     110.23  1
        2000060107 11299620       3.42     110.01  1
        2000060108 11440712       3.42     109.83  1
        2000060109 11548119       3.42     109.67  1
        2000060110 11611435       3.44     109.54  1
        2000060111 11630985       3.46     109.44  1
        2000060112 11634770       3.47     109.33  1
        2000060113 11653090       3.50     109.21  1
        2000060114 11695850       3.53     109.10  1
        2000060115 11779197       3.55     108.97  1
        2000060116 11849415       3.59     108.85  1
        2000060117 11942415       3.61     108.66  1
        2000060118 12029494       3.64     108.43  1
        2000060119 12093304       3.67     108.20  1
        2000060120 12135929       3.71     107.93  1
        2000060121 12166750       3.75     107.65  1
        2000060122 12184217       3.79     107.36  1
        2000060123 12220071       3.83     107.10  1
        2000060200 12231367       3.88     106.81  1
        2000060201 12230626       3.93     106.54  1
        2000060202 12224623       3.96     106.34  1
        2000060203 12221969       3.99     106.18  1
        2000060204 12224590       4.01     106.03  1
        2000060205 12276504       4.02     105.85  1
        2000060206 12315640       4.05     105.61  1
        2000060207 12355054       4.07     105.42  1
        2000060208 12373784       4.09     105.21  1
        2000060209 12386399       4.14     105.05  1
        2000060210 12371904       4.16     104.90  1
        2000060211 12351240       4.19     104.76  1
        2000060212 12310012       4.22     104.67  1
        2000060213 12293924       4.25     104.58  1
        2000060214 12282244       4.28     104.49  1
        2000060215 12267483       4.30     104.43  1
        2000060216 12262166       4.31     104.38  1
        2000060217 12260897       4.31     104.30  1
        2000060218 12252035       4.33     104.13  1
        2000060219 12237533       4.34     103.97  1
        2000060220 12250832       4.35     103.84  1
        2000060221 12230537       4.34     103.76  1
        2000060222 12208065       4.33     103.69  1
        2000060223 12188024       4.33     103.67  1
        2000060300 12163593       4.33     103.66  1
        2000060301 12140499       4.33     103.69  1
        2000060302 12107421       4.33     103.72  1
        2000060303 12080007       4.34     103.73  1
        2000060304 12036787       4.35     103.74  1
        2000060305 11991368       4.36     103.70  1
        2000060306 11942214       4.39     103.59  1
        2000060307 11909804       4.41     103.51  1
        2000060308 11898751       4.44     103.43  1
        2000060309 11901590       4.48     103.33  1
        2000060310 11903282       4.50     103.28  1
        2000060311 11881388       4.50     103.20  1
        2000060312 11870344       4.53     103.13  1
        2000060313 11863216       4.54     103.03  1
        2000060314 11869277       4.56     102.90  1
        2000060315 11901765       4.61     102.79  1
        2000060316 11942241       4.66     102.66  1
        2000060317 12017819       4.74     102.49  1
        2000060318 12069718       4.81     102.28  1
        2000060319 12120298       4.87     102.10  1
        2000060320 12184466       4.93     101.89  1
        2000060321 12231673       5.01     101.69  1
        2000060322 12267267       5.09     101.48  1
        2000060323 12272977       5.15     101.32  1
        2000060400 12271084       5.22     101.15  1
        2000060401 12234415       5.28     101.00  1
        2000060402 12186491       5.34     100.88  1
        2000060403 12155135       5.40     100.72  1
        2000060404 12102368       5.47     100.57  1
        2000060405 12053574       5.52     100.42  1
        2000060406 11978929       5.57     100.30  1
        2000060407 11874358       5.61     100.26  1
        2000060408 11766493       5.65     100.30  1
        2000060409 11705954       5.72     100.30  1
        2000060410 11630554       5.77     100.31  1
        2000060411 11572687       5.83     100.30  1
        2000060412 11521628       5.87     100.30  1
        2000060413 11462112       5.89     100.29  1
        2000060414 11422343       5.93     100.25  1
        2000060415 11352485       5.99     100.18  1
        2000060416 11285659       6.06     100.07  1
        2000060417 11239269       6.13      99.92  1
        2000060418 11179334       6.21      99.76  1
        2000060419 11121484       6.29      99.62  1
        2000060420 11073543       6.40      99.44  1
        2000060421 10978976       6.49      99.34  1
        2000060422 10876407       6.61      99.26  1
        2000060423 10731330       6.75      99.16  1
        2000060500 10527921       6.89      99.09  1
        2000060501 10316191       7.02      99.00  1
        2000060502 10033532       7.19      98.86  1
        2000060503  6098518      12.95      89.89  1
        2000060504  6026313      13.12      89.62  1
        2000060505  5972241      13.27      89.40  1
        2000060506  5902745      13.43      89.17  1
        2000060507  5847322      13.59      88.96  1
        2000060508  5802582      13.73      88.73  1
        2000060509  5755427      13.88      88.50  1
        2000060510  5728130      14.00      88.22  1
        2000060511  5709702      14.12      88.01  1
        2000060512  5688736      14.24      87.84  1
        2000060513  5686225      14.34      87.65  1
        2000060514  5687444      14.42      87.45  1
        2000060515  5682952      14.51      87.27  1
        2000060516  5702493      14.59      87.07  1
        2000060517  5731374      14.68      86.87  1
        2000060518  5761822      14.77      86.66  1
        2000060519  5770403      14.87      86.47  1
        2000060520  5778316      14.97      86.29  1
        2000060521  5769583      15.05      86.08  1
        2000060522  5790345      15.12      85.87  1
        2000060523  5832108      15.19      85.68  1
        2000060600  5876767      15.25      85.48  1
        2000060601  5918129      15.32      85.27  1
        2000060602  5963266      15.36      85.05  1
        2000060603  6009598      15.40      84.83  1
        2000060604  6056350      15.44      84.60  1
        2000060605  6105539      15.48      84.36  1
        2000060606  6139385      15.53      84.17  1
        2000060607  6172899      15.58      83.98  1
        2000060608  6203073      15.63      83.78  1
        2000060609  6185604      15.67      83.62  1
        2000060610  6200529      15.70      83.40  1
        2000060611  6206299      15.72      83.20  1
        2000060612  6219355      15.74      83.01  1
        2000060613  6236828      15.76      82.82  1
        2000060614  6248816      15.78      82.68  1
        2000060615  6258431      15.80      82.52  1
        2000060616  6248980      15.81      82.37  1
        2000060617  6240686      15.81      82.22  1
        2000060618  6213516      15.81      82.04  1
        2000060619  6206254      15.80      81.87  1
        2000060620  6196357      15.81      81.73  1
        2000060621  6189183      15.82      81.59  1
        2000060622  6188290      15.82      81.45  1
        2000060623  6189452      15.81      81.30  1
        2000060700  6208512      15.81      81.16  1
        2000060701  6223746      15.82      81.03  1
        2000060702  6236356      15.82      80.93  1
        2000060703  6231832      15.85      80.86  1
        2000060704  6230736      15.86      80.77  1
        2000060705  6233942      15.87      80.68  1
        2000060706  6240600      15.88      80.58  1
        2000060707  6248796      15.89      80.47  1
        2000060708  6269224      15.89      80.34  1
        2000060709  6280158      15.88      80.22  1
        2000060710  6274840      15.86      80.07  1
        2000060711  6270895      15.85      79.95  1
        2000060712  6252370      15.85      79.82  1
        2000060713  6241175      15.86      79.72  1
        2000060714  6227706      15.88      79.65  1
        2000060715  6212168      15.89      79.57  1
        2000060716  6201040      15.91      79.49  1
        2000060717  6176394      15.92      79.40  1
        2000060718  6148321      15.94      79.31  1
        2000060719  6124311      15.96      79.21  1
        2000060720  6096593      15.99      79.12  1
        2000060721  6057501      16.02      79.03  1
        2000060722  6030305      16.05      78.95  1
        2000060723  5992466      16.09      78.86  1
        2000060800  5949689      16.13      78.76  1
        2000060801  5914627      16.15      78.66  1
        2000060802  5887122      16.19      78.59  1
        2000060803  5873982      16.24      78.56  1
        2000060804  5853266      16.28      78.52  1
        2000060805  5827321      16.33      78.49  1
        2000060806  5810121      16.37      78.46  1
        2000060807  5804252      16.41      78.43  1
        2000060808  5797368      16.45      78.39  1
        2000060809  5793439      16.47      78.34  1
        2000060810  5775013      16.48      78.28  1
        2000060811  5736392      16.50      78.22  1
        2000060812  5681736      16.50      78.13  1
        2000060813  5630442      16.49      78.04  1
        2000060814  5562636      16.47      77.92  1
        2000060815  5508516      16.47      77.86  1
        2000060816  5466640      16.48      77.82  1
        2000060817  5403303      16.49      77.78  1
        2000060818  5323637      16.47      77.71  1
        2000060819  5234529      16.46      77.63  1
        2000060820  5138366      16.45      77.52  1
        2000060821  5039722      16.41      77.39  1
        2000060822  4964620      16.42      77.34  1
        2000060823  4873825      16.40      77.24  1
        2000060900  4756206      16.36      77.09  1
        2000060901  4625288      16.29      76.93  1
        2000060902  4495677      16.20      76.76  1
        2000060903  4375675      16.10      76.61  1
        2000060904  4285091      16.03      76.54  1
        2000060905  4206096      15.97      76.52  1
        2000060906  4092332      15.89      76.42  1
        2000060907  3965696      15.79      76.28  1
        2000060908  3853838      15.71      76.21  1
        2000060909  1002399      23.08      86.99  1
        2000060910   981983      23.07      87.13  1
        2000060911   920060      22.98      87.37  1
        2000060912   857163      22.86      87.63  1
        2000060913   827420      22.70      87.90  1
        2000060914   780121      22.40      88.36  1
        2000060915   717238      21.95      88.99  1
        2000060916   690102      21.54      89.62  1
        2000060917   697276      21.26      90.12  1
        2000060918   702870      20.94      90.68  1
        2000060919   675945      20.43      91.44  1
        2000060920   697119      20.33      91.64  1
        2000060921   732028      20.28      91.78  1
        2000060922   782527      20.27      91.88  1
        2000060923   816110      20.22      91.98  1
        2000061000   848783      20.15      92.10  1
        2000061001   869999      20.06      92.23  1
        2000061002   869666      19.91      92.40  1
        2000061003   880360      19.78      92.56  1
        2000061004   897730      19.70      92.68  1
        2000061005   921911      19.65      92.79  1
        2000061006   952072      19.63      92.88  1
        2000061007   970026      19.60      92.97  1
        2000061008  1000574      19.62      93.03  1
        2000061009  1042819      19.67      93.04  1
        2000061010  1065696      19.67      93.04  1
        2000061011  1091303      19.67      93.02  1
        2000061012  1116341      19.68      93.00  1
        2000061013  1146336      19.67      92.99  1
        2000061014  1189927      19.66      93.01  1
        2000061015  1226492      19.65      93.02  1
        2000061016  1259130      19.63      93.03  1
        2000061017  1290146      19.65      93.02  1
        2000061018  1323383      19.67      93.00  1
        2000061019  1361951      19.68      93.00  1
        2000061020  1405229      19.69      92.96  1
        2000061021  1450446      19.69      92.90  1
        2000061022  1493368      19.71      92.83  1
        2000061023  1560274      19.75      92.76  1
        2000061100  1620635      19.79      92.69  1
        2000061101  1677160      19.83      92.62  1
        2000061102  1729605      19.87      92.57  1
        2000061103  1780489      19.90      92.53  1
        2000061104  1810595      19.93      92.50  1
        2000061105  1835204      19.96      92.46  1
        2000061106  1862098      19.99      92.39  1
        2000061107  1884463      20.01      92.33  1
        2000061108  1894059      20.03      92.28  1
        2000061109  1920203      20.06      92.19  1
        2000061110  1929757      20.07      92.13  1
        2000061111  1931521      20.07      92.08  1
        2000061112  1937173      20.05      92.05  1
        2000061113  1960864      20.01      92.05  1
        2000061114  1982839      19.97      92.04  1
        2000061115  2003055      19.94      92.03  1
        2000061116  2013192      19.91      92.02  1
        2000061117  2021354      19.89      92.00  1
        2000061118  2024582      19.86      91.97  1
        2000061119  2031338      19.83      91.95  1
        2000061120  2038877      19.81      91.92  1
        2000061121  2052331      19.78      91.90  1
        2000061122  2072875      19.75      91.87  1
        2000061123  2086074      19.70      91.85  1
        2000061200  2115110      19.66      91.85  1
        2000061201  2140647      19.63      91.86  1
        2000061202  2174950      19.59      91.88  1
        2000061203  2208660      19.57      91.90  1
        2000061204  2231878      19.56      91.90  1
        2000061205  2237757      19.56      91.88  1
        2000061206  2242625      19.55      91.87  1
        2000061207  2243926      19.55      91.86  1
        2000061208  2251698      19.55      91.87  1
        2000061209  2261809      19.58      91.87  1
        2000061210  2260780      19.60      91.89  1
        2000061211  2251653      19.62      91.90  1
        2000061212  2245822      19.66      91.93  1
        2000061213  2255691      19.71      91.96  1
        2000061214  2262081      19.75      92.00  1
        2000061215  2271585      19.79      92.03  1
        2000061216  2276560      19.84      92.05  1
        2000061217  2274324      19.84      92.08  1
        2000061218  2267389      19.83      92.10  1
        2000061219  2264775      19.83      92.12  1
        2000061220  2261481      19.83      92.13  1
        2000061221  2264030      19.84      92.14  1
        2000061222  2262355      19.83      92.15  1
        2000061223  2260979      19.81      92.18  1
        2000061300  2260786      19.81      92.20  1
        2000061301  2262842      19.83      92.22  1
        2000061302  2267057      19.86      92.25  1
        2000061303  2273653      19.88      92.28  1
        2000061304  2273856      19.91      92.29  1
        2000061305  2276302      19.92      92.29  1
        2000061306  2277390      19.92      92.29  1
        2000061307  2274075      19.92      92.29  1
        2000061308  2285206      19.92      92.31  1
        2000061309  2283932      19.91      92.31  1
        2000061310  2270781      19.91      92.33  1
        2000061311  2261113      19.91      92.35  1
        2000061312  2249798      19.92      92.38  1
        2000061313  2232736      19.93      92.41  1
        2000061314  2212377      19.95      92.44  1
        2000061315  2192505      19.98      92.46  1
        2000061316  2175382      20.00      92.47  1
        2000061317  2162618      20.03      92.49  1
        2000061318  2159051      20.06      92.51  1
        2000061319  2156867      20.08      92.54  1
        2000061320  2146900      20.10      92.55  1
        2000061321  2129023      20.12      92.57  1
        2000061322  2120988      20.14      92.63  1
        2000061323  2123735      20.16      92.69  1
        2000061400  2111107      20.17      92.75  1
        2000061401  2094147      20.18      92.80  1
        2000061402  2079884      20.17      92.87  1
        2000061403  2064997      20.17      92.92  1
        2000061404  2050008      20.15      92.97  1
        2000061405  2039884      20.13      93.02  1
        2000061406  2029738      20.09      93.07  1
        2000061407  2019588      20.06      93.12  1
        2000061408  2005906      20.05      93.19  1
        2000061409  2000881      20.03      93.25  1
        2000061410  1972100      20.02      93.34  1
        2000061411  1953177      20.00      93.41  1
        2000061412  1933627      19.99      93.46  1
        2000061413  1920744      20.00      93.50  1
        2000061414  1903453      20.01      93.54  1
        2000061415  1888148      20.03      93.60  1
        2000061416  1874974      20.04      93.65  1
        2000061417  1870843      20.04      93.69  1
        2000061418  1856094      20.05      93.69  1
        2000061419  1843685      20.03      93.71  1
        2000061420  1845907      20.01      93.71  1
        2000061421  1854081      19.99      93.75  1
        2000061422  1859249      19.98      93.79  1
        2000061423  1860566      19.96      93.83  1
        2000061500  1864373      19.93      93.86  1
        2000061501  1855550      19.92      93.87  1
        2000061502  1842919      19.94      93.88  1
        2000061503  1822164      19.96      93.87  1
        2000061504  1792639      19.98      93.85  1
        2000061505  1771710      19.98      93.87  1
        2000061506  1771477      19.96      93.91  1
        2000061507  1767501      19.93      93.95  1
        2000061508  1766869      19.91      94.00  1
        2000061509  1750069      19.89      94.03  1
        2000061510  1726025      19.83      94.11  1
        2000061511  1706298      19.76      94.16  1
        2000061512  1709575      19.69      94.22  1
        2000061513  1713971      19.61      94.32  1
        2000061514  6468586      18.33     114.11  1
        2000061515  6492765      18.19     114.03  1
        2000061516  6499590      18.05     114.00  1
        2000061517  6499083      17.91     114.00  1
        2000061518  6496514      17.78     114.00  1
        2000061519  6484243      17.67     113.96  1
        2000061520  6463723      17.55     113.91  1
        2000061521  6451790      17.44     113.82  1
        2000061522  6444173      17.33     113.71  1
        2000061523  6428435      17.22     113.61  1
        2000061600  6385211      17.11     113.54  1
        2000061601  6351532      17.00     113.41  1
        2000061602  6307629      16.90     113.28  1
        2000061603  6264138      16.79     113.20  1
        2000061604  6233249      16.67     113.14  1
        2000061605  6229388      16.55     113.06  1
        2000061606  6227320      16.43     112.98  1
        2000061607  6236036      16.32     112.88  1
        2000061608  6245469      16.22     112.73  1
        2000061609  6234299      16.12     112.62  1
        2000061610  6237702      16.02     112.46  1
        2000061611  6232307      15.92     112.32  1
        2000061612  6217810      15.83     112.18  1
        2000061613  6210358      15.74     111.99  1
        2000061614  6198059      15.64     111.78  1
        2000061615  6188805      15.56     111.55  1
        2000061616  6163281      15.44     111.27  1
        2000061617  6130666      15.32     110.93  1
        2000061618  6106899      15.22     110.64  1
        2000061619  6076765      15.11     110.36  1
        2000061620  6077007      15.03     110.14  1
        2000061621  6082993      14.96     109.90  1
        2000061622  6101687      14.91     109.67  1
        2000061623  6121035      14.86     109.46  1
        2000061700  6127781      14.83     109.30  1
        2000061701  6142103      14.80     109.14  1
        2000061702  6167010      14.79     108.93  1
        2000061703  6188807      14.77     108.76  1
        2000061704  6207874      14.76     108.63  1
        2000061705  6215436      14.76     108.58  1
        2000061706  6230178      14.76     108.52  1
        2000061707  6246787      14.78     108.45  1
        2000061708  6257563      14.79     108.34  1
        2000061709  6268598      14.82     108.19  1
        2000061710  6261178      14.84     108.10  1
        2000061711  6242140      14.83     107.96  1
        2000061712  6215175      14.82     107.84  1
        2000061713  6178698      14.79     107.70  1
        2000061714  6150262      14.76     107.56  1
        2000061715  6106964      14.72     107.43  1
        2000061716  6070739      14.70     107.32  1
        2000061717  6021065      14.69     107.21  1
        2000061718  5977371      14.68     107.10  1
        2000061719  5926556      14.69     106.97  1
        2000061720  5863980      14.70     106.80  1
        2000061721  5800951      14.69     106.63  1
        2000061722  5761182      14.70     106.48  1
        2000061723  5725788      14.70     106.34  1
