begin_tracking  end_tracking     lptid  lptgroup  duration  mean_zonal_spd   lpt_begin     lpt_end      eprop_begin_idx  eprop_end_idx  eprop_spd  eprop_dur eprop_begin   eprop_end     eprop_lon_begin  eprop_lon_end
    2025060100    2026081823    1.1000         1    758.00           -0.08  2025060203  2025070617                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823    2.1000         2    227.00            2.44  2025062414  2025070701                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823    3.1000         3    246.00            0.56  2025062904  2025071210                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823    4.1000         4    670.00           -0.35  2025070412  2025080410                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823    4.2000         4    558.00           -3.69  2025070412  2025073018                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823    6.1000         6    207.00            7.56  2025072520  2025080611                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823    8.1000         8    348.00           -0.84  2025091108  2025092820                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823    9.1000         9    201.00            1.63  2025091909  2025093018                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   10.1000        10    264.00            0.58  2025092917  2025101317                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   11.1000        11    257.00           -1.72  2025092922  2025101315                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   13.1000        13    272.00            0.09  2025101903  2025110211                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   15.1000        15    225.00            4.86  2025111318  2025112603                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   18.1000        18    371.00            3.51  2025121403  2026010114                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   19.1000        19    170.00           -0.15  2025122105  2025123107                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   21.1000        21    184.00           -2.42  2026011503  2026012519                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   22.1000        22    470.00           -0.17  2026011802  2026020916                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   23.1000        23    247.00           -2.75  2026012203  2026020410                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   24.1000        24    274.00           -2.11  2026012900  2026021210                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   26.1000        26    218.00            0.71  2026021013  2026022215                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   27.1000        27    234.00            3.00  2026022011  2026030505                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   29.1000        29    271.00            1.64  2026030316  2026031723                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   30.1000        30    177.00           -1.06  2026032221  2026040206                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   31.1000        31    505.00           -1.73  2026032622  2026041923                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   31.2000        31    326.00            1.35  2026032622  2026041212                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   32.1000        32    199.00            3.44  2026040209  2026041316                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   34.1000        34    250.00            5.06  2026051520  2026052906                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   36.1000        36    307.00            1.32  2026052700  2026061119                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   37.1000        37    274.00           -0.48  2026053121  2026061507                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   38.1000        38    207.00           -1.62  2026060117  2026061308                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   40.1000        40    413.00           -0.31  2026062614  2026071619                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   41.1000        41    343.00           -1.55  2026070619  2026072402                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   42.1000        42    507.00           -0.73  2026072223  2026081602                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
    2025060100    2026081823   43.1000        43    299.00           -3.10  2026080312  2026081823                 -999           -999    -999.00    -999.00  9999999999  9999999999              -999.0         -999.0
